word,word count,root word,root language,second language,ranked languages
reddened,2,redden,Old English,,Old English
reddening,2,redden,Old English,,Old English
redeemer,2,,,,
redemption,2,redemption,Old French,Old English,Old French;Old English
redmayne,2,,,,
reeds,2,reed,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
reef,2,reef,Old Norse,German,Old Norse;German
reeking,2,reek,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
refinement,2,,,,
reflect,2,reflect,Old French,Latin,Old French;Latin
reflecting,2,reflect,Old French,Latin,Old French;Latin
reform,2,reform,French,,French
reformer,2,,,,
refracts,2,refract,Latin,,Latin
refreshed,2,refresh,Old French,Germanic,Old French;Germanic;German
refusing,2,refuse,Old French,,Old French
regardless,2,,,,
regions,2,region,Old French,Latin,Old French;Latin
regulating,2,regulate,Latin,,Latin
reiterated,2,reiterate,Latin,,Latin
rejected,2,,,,
rejuvenation,2,,,,
relate,2,relate,French,Latin,French;Latin
related,2,,,,
relations,2,relation,Old French,Latin,Old French;Latin
relaxing,2,relax,Old French,Latin,Old French;Latin
releasing,2,release,Old French,,Old French
relieve,2,relieve,Old French,Latin,Old French;Latin
relieving,2,relieve,Old French,Latin,Old French;Latin
religious,2,religious,Old French,Latin,Old French;Latin
remaining,2,remain,Old French,Latin,Old French;Latin;Spanish;Italian
remarking,2,,,,
remarks,2,,,,
rendition,2,rendition,Old French,American English,Old French;American English;English
renewed,2,renew,English,Latin,English;Latin
repeat,2,,,,
repeatedly,2,,,,
repeating,2,,,,
repletion,2,repletion,Old French,Latin,Old French;Latin
reposed,2,repose,French,,French
reprehensible,2,reprehensible,Old French,Latin,Old French;Latin
represented,2,represent,Old French,Latin,Old French;Latin
requiem,2,requiem,Latin,,Latin
required,2,,,,
rescue,2,rescue,Old French,,Old French
reserve,2,reserve,French,,French
reservoir,2,reservoir,Old French,,Old French
resistance,2,resistance,Old French,Latin,Old French;Latin
respected,2,respect,French,Latin,French;Latin
respiration,2,respiration,Latin,,Latin
resplendent,2,resplendent,Latin,,Latin
restaurant,2,restaurant,Old French,English,Old French;English;Italian
restless,2,restless,Germanic,Dutch,Germanic;Dutch;German;Old English
restore,2,restore,Old French,Latin,Old French;Latin
retaliated,2,retaliate,Latin,,Latin
retort,2,,,,
retreated,2,retreat,Old French,,Old French
retreating,2,retreat,Old French,,Old French
retribution,2,retribution,Old French,Latin,Old French;Latin
reveal,2,reveal,Old French,Latin,Old French;Latin
revealing,2,,,,
revelation,2,revelation,Old French,Latin,Old French;Latin
revenge,2,revenge,Old French,Latin,Old French;Latin;American English;English
reverberation,2,reverberation,Old French,Latin,Old French;Latin
reverence,2,,,,
revolution,2,revolution,Old French,Latin,Old French;Latin
revolutions,2,revolution,Old French,Latin,Old French;Latin
revolving,2,,,,
rib,2,rib,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Greek;Slavonic
rice,2,rice,Old French,Italian,Old French;Italian;Latin;Greek;Sanskrit;Welsh;German;Polish
richly,2,richly,Old English,,Old English
rider,2,rider,Old English,,Old English
rift,2,rift,Old Norse,,Old Norse
rightabout,2,,,,
rims,2,rim,Old English,Old Norse,Old English;Old Norse;Old Frisian
rinsing,2,,,,
riordan,2,,,,
ripening,2,ripe,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
ripping,2,,,,
risk,2,risk,French,Italian,French;Italian;Spanish;German
riverwall,2,,,,
roads,2,road,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
roadster,2,,,,
roadway,2,,,,
roaming,2,roam,Old English,Germanic,Old English;Germanic;Old Norse;Spanish;Old French;Latin
roast,2,,,,
roasting,2,,,,
robbery,2,robbery,Old French,,Old French
robinson,2,,,,
rocking,2,,,,
rod,2,rod,Old English,Old Norse,Old English;Old Norse;Germanic
roes,2,roe,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;Russian
rogerson,2,,,,
roller,2,roller,American English,English,American English;English
rontgen,2,,,,
root,2,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
roots,2,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
rosa,2,rosa,Latin,,Latin
rosery,2,,,,
ross,2,,,,
rosy,2,rosy,Old French,Middle Dutch,Old French;Middle Dutch;Dutch;German
rounded,2,,,,
rousing,2,rouse,Old French,English,Old French;English
roved,2,rove,English,Old Norse,English;Old Norse
rubbed,2,rub,German,American English,German;American English;English
rubber,2,rubber,American English,English,American English;English
rubbing,2,rub,German,American English,German;American English;English
rubble,2,rubble,Old French,,Old French
ruby,2,ruby,Old French,Latin,Old French;Latin;Italian
rudolf,2,,,,
rug,2,rug,Old Norse,Germanic,Old Norse;Germanic
ruins,2,,,,
rumbling,2,,,,
rumpled,2,rumple,Old English,Middle Dutch,Old English;Middle Dutch;Dutch
rushing,2,rush,American English,English,American English;English
russians,2,russian,Latin,Russian,Latin;Russian
ruth,2,,,,
rutland,2,,,,
ruttledge,2,,,,
sabbath,2,sabbath,Old English,Latin,Old English;Latin;Greek;Spanish;Italian;French;German
saddles,2,saddle,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Latin;Slavonic
safer,2,safe,French,,French
sage,2,,,,
sale,2,sale,Old English,Old Norse,Old English;Old Norse;Germanic;German
salient,2,,,,
sallins,2,,,,
sally,2,,,,
saltwater,2,,,,
saltwhite,2,,,,
salty,2,,,,
salutes,2,,,,
sam,2,,,,
sandwichbell,2,,,,
sandwichman,2,,,,
sandy,2,,,,
santa,2,,,,
santry,2,,,,
sardine,2,sardine,Latin,Greek,Latin;Greek
sarsfield,2,,,,
satchels,2,satchel,Old French,Latin,Old French;Latin
saucepan,2,,,,
saucy,2,,,,
sauntered,2,,,,
sauntering,2,,,,
sayers,2,,,,
scamper,2,scamper,Old French,Latin,Old French;Latin
scarce,2,scarce,Old French,Latin,Old French;Latin
scarf,2,scarf,Old English,,Old English
scars,2,,,,
schemer,2,,,,
scholar,2,scholar,Old English,Latin,Old English;Latin;Greek;Old French;German
scintillating,2,scintillate,Latin,,Latin
scones,2,scone,Dutch,Middle Dutch,Dutch;Middle Dutch
scope,2,,,,
score,2,,,,
scornful,2,,,,
scots,2,,,,
scrap,2,,,,
scrape,2,scrape,Old Norse,Germanic,Old Norse;Germanic;Old English;Dutch;German
scrawl,2,scrawl,English,,English
scrawled,2,scrawl,English,,English
screened,2,screen,Latin,Old French,Latin;Old French;Middle Dutch;Dutch;Germanic;German
screws,2,,,,
scrub,2,,,,
scut,2,,,,
seahorn,2,,,,
searching,2,search,Old French,Latin,Old French;Latin;American English;English
searchlight,2,,,,
secluded,2,,,,
secondly,2,,,,
secretary,2,secretary,Latin,French,Latin;French;English
section,2,,,,
secular,2,secular,Old French,Latin,Old French;Latin;Greek;English
seedcake,2,,,,
seek,2,seek,Old English,Old Norse,Old English;Old Norse;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Old Irish
selfwilled,2,,,,
semitransparent,2,,,,
sensible,2,sensible,Latin,English,Latin;English
sentiment,2,sentiment,Old French,Latin,Old French;Latin
separate,2,separate,Latin,,Latin
separating,2,separate,Latin,,Latin
sepulchres,2,sepulchre,Old French,Latin,Old French;Latin;Sanskrit
serge,2,serge,Old French,Latin,Old French;Latin;Greek;German
sermon,2,sermon,Old French,Latin,Old French;Latin;English
serpent,2,serpent,Old French,Latin,Old French;Latin;Sanskrit;Greek
serpents,2,serpent,Old French,Latin,Old French;Latin;Sanskrit;Greek
serried,2,serried,French,Latin,French;Latin
servile,2,servile,Latin,,Latin
seventeen,2,seventeen,Old English,German,Old English;German
sewage,2,,,,
sewer,2,,,,
shabby,2,shabby,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
shadowed,2,,,,
shadowing,2,,,,
shaft,2,shaft,German,Old English,German;Old English;Germanic
shafts,2,shaft,German,Old English,German;Old English;Germanic
shaggy,2,shaggy,Old English,Old Norse,Old English;Old Norse
shah,2,shah,Sanskrit,Greek,Sanskrit;Greek
shakes,2,shake,American English,English,American English;English
shammy,2,,,,
shannon,2,shannon,Irish,,Irish
share,2,share,Old English,Germanic,Old English;Germanic;German;Old Norse
shatter,2,shatter,English,Old Dutch,English;Old Dutch;German
shaven,2,shave,Old English,,Old English
shavingbowl,2,,,,
shawls,2,shawl,Persian,French,Persian;French;Spanish;Italian;German;English;Russian
sheds,2,shed,English,,English
sheeny,2,,,,
shelley,2,,,,
sheriff,2,sheriff,Old English,,Old English
sherry,2,sherry,Spanish,,Spanish
shifting,2,shift,Germanic,German,Germanic;German
shine,2,shine,American English,English,American English;English
shit,2,shit,Old English,,Old English
shite,2,shite,Old English,,Old English
shocked,2,,,,
shod,2,shod,English,,English
shone,2,,,,
shopfronts,2,,,,
shortsighted,2,,,,
shoulderblade,2,,,,
shouldered,2,,,,
shovelling,2,shovel,Old English,Germanic,Old English;Germanic;Old Saxon;German;Middle Dutch;Dutch
shoving,2,,,,
showers,2,,,,
shrew,2,shrew,Old English,Germanic,Old English;Germanic
shriek,2,shriek,Old Norse,,Old Norse
shrieking,2,shriek,Old Norse,,Old Norse
shrift,2,shrift,Old English,Germanic,Old English;Germanic;Latin;Old Norse
shrive,2,shrive,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Dutch;German;Latin
shrivelled,2,shrivel,English,,English
shrugged,2,,,,
shuffled,2,,,,
shuttered,2,,,,
sickness,2,sickness,Old English,,Old English
sidedoors,2,,,,
sideface,2,,,,
sidney,2,,,,
significances,2,significance,Old French,Latin,Old French;Latin
significant,2,significant,Latin,,Latin
sill,2,sill,Old English,Germanic,Old English;Germanic;Old Norse;German;Greek
similarity,2,similarity,French,,French
sinbad,2,,,,
sinkapace,2,,,,
sipping,2,sip,German,Old English,German;Old English
sire,2,,,,
sirrah,2,,,,
sitteth,2,,,,
situated,2,situate,Latin,,Latin
sixpences,2,,,,
sixteen,2,sixteen,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Italian;French
sixth,2,sixth,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
sixtyfive,2,,,,
sixtyseven,2,,,,
sizzling,2,sizzle,English,,English
skeleton,2,skeleton,Latin,Greek,Latin;Greek;French;English;Spanish;Italian
skiff,2,skiff,French,Italian,French;Italian;Germanic;German
skins,2,,,,
skipped,2,,,,
skipper,2,skipper,Middle Dutch,Dutch,Middle Dutch;Dutch;English
skipping,2,,,,
skirtdancers,2,,,,
skittish,2,skittish,Old Norse,,Old Norse
skullpiece,2,,,,
skyblue,2,,,,
skye,2,,,,
skyline,2,,,,
slab,2,slab,Old French,Welsh,Old French;Welsh;American English;English
slain,2,slain,Old English,,Old English
slapping,2,slap,German,,German
slaveys,2,,,,
sletty,2,,,,
slices,2,slice,Old French,,Old French
slippers,2,slipper,Old English,,Old English
slop,2,slop,Middle Dutch,Dutch,Middle Dutch;Dutch;Old Norse;Old English
slope,2,,,,
sloppy,2,,,,
slowed,2,slow,Old English,,Old English
slower,2,slow,Old English,,Old English
sluggish,2,sluggish,English,,English
slung,2,,,,
sly,2,sly,Old Norse,Germanic,Old Norse;Germanic;German;English
smokes,2,smoke,Old English,,Old English
smoother,2,smooth,Old English,,Old English
smoothest,2,smooth,Old English,,Old English
snail,2,snail,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German
snap,2,,,,
snapshot,2,,,,
sneezing,2,,,,
sniff,2,,,,
sniffed,2,,,,
snivelling,2,,,,
snore,2,,,,
snoring,2,,,,
snow,2,snow,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old Norse;Greek;Latin;Old Irish;Welsh;Slavonic;Russian;Sanskrit
snuffled,2,snuffle,Old English,,Old English
snuffy,2,,,,
soaring,2,soar,Old French,Latin,Old French;Latin
socalled,2,,,,
sod,2,sod,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old Frisian
soggarth,2,,,,
solely,2,,,,
solemnity,2,solemnity,Old French,Latin,Old French;Latin
solicitous,2,solicitous,Latin,,Latin
solomon,2,solomon,Greek,Arabic,Greek;Arabic;Spanish
solvent,2,solvent,Latin,,Latin
sometime,2,,,,
somnambulism,2,somnambulism,French,Latin,French;Latin
sonny,2,,,,
sooner,2,soon,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;American English
sooth,2,sooth,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Latin
soothing,2,,,,
sophist,2,sophist,Latin,Greek,Latin;Greek
sophists,2,sophist,Latin,Greek,Latin;Greek
sopped,2,sop,Old English,Germanic,Old English;Germanic;Old French
soprano,2,soprano,Italian,Latin,Italian;Latin
sorted,2,sort,Old French,Latin,Old French;Latin
southern,2,southern,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German
sow,2,sow,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Middle Dutch;Dutch;German;Latin;Slavonic
spake,2,,,,
spark,2,,,,
sparkling,2,,,,
spasm,2,spasm,Old French,Latin,Old French;Latin;Greek
speaker,2,speaker,Old Frisian,German,Old Frisian;German;French;English
species,2,species,Latin,,Latin
specs,2,,,,
speculation,2,speculation,Old French,Latin,Old French;Latin
sped,2,sped,Old English,,Old English
speeding,2,,,,
sphere,2,sphere,English,Old French,English;Old French;Latin;Greek;German
sphinx,2,sphinx,Greek,English,Greek;English;Latin
spicy,2,,,,
spiffing,2,,,,
spiked,2,,,,
spilt,2,,,,
spiral,2,,,,
spittle,2,spittle,Old English,Germanic,Old English;Germanic
splashing,2,,,,
spleen,2,spleen,Old French,Latin,Old French;Latin;Greek;Sanskrit;Slavonic;Old Irish
spluttered,2,,,,
spoil,2,spoil,Old French,Latin,Old French;Latin;Spanish;Italian
spoils,2,spoil,Old French,Latin,Old French;Latin;Spanish;Italian
spoonful,2,,,,
spots,2,spot,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;Old Norse;American English
spout,2,spout,Middle Dutch,Dutch,Middle Dutch;Dutch;Germanic
sprawled,2,,,,
spray,2,,,,
spree,2,spree,French,Irish,French;Irish;Old Norse;Latin
springers,2,,,,
springs,2,spring,Old English,German,Old English;German
spunk,2,spunk,Latin,Irish,Latin;Irish
squareheaded,2,,,,
squares,2,square,Old French,Latin,Old French;Latin;Old English
squeak,2,,,,
squeal,2,squeal,Old Norse,,Old Norse
squirting,2,,,,
ssh,2,,,,
stables,2,stable,Old French,,Old French
stager,2,stage,Old French,Latin,Old French;Latin;English;American English
staggering,2,,,,
stags,2,stag,Old English,Germanic,Old English;Germanic;Old Norse;American English
stagyrite,2,,,,
stairfoot,2,,,,
stamer,2,,,,
stanhope,2,,,,
starving,2,starve,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Old Norse
stately,2,,,,
stating,2,state,Latin,,Latin
stations,2,station,Old French,Latin,Old French;Latin;English
status,2,status,Latin,,Latin
staying,2,,,,
staysed,2,,,,
steady,2,,,,
steeds,2,steed,Old English,Germanic,Old English;Germanic;Old Norse
steeple,2,steeple,Old English,Germanic,Old English;Germanic
steeplechase,2,,,,
stench,2,stench,Old English,Germanic,Old English;Germanic;Old Saxon;German
stewart,2,,,,
stiffly,2,,,,
stifled,2,stifle,Old French,Germanic,Old French;Germanic;German
stile,2,stile,Old English,Germanic,Old English;Germanic
stimulated,2,stimulate,Latin,,Latin
stimulation,2,stimulation,Latin,,Latin
stinks,2,,,,
stitch,2,,,,
stolen,2,,,,
stomachs,2,stomach,Old French,Latin,Old French;Latin;Spanish;Italian;Greek;English
stools,2,stool,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Slavonic;French
store,2,store,Old French,Latin,Old French;Latin
stories,2,story,Old French,Latin,Old French;Latin
stow,2,stow,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch;Slavonic
straighten,2,straighten,English,,English
straightened,2,straighten,English,,English
strangely,2,strange,Old French,Latin,Old French;Latin;Italian;Spanish
strap,2,,,,
stratton,2,,,,
stretch,2,,,,
stretching,2,,,,
stricken,2,,,,
strict,2,strict,Latin,,Latin
stride,2,stride,Old English,Dutch,Old English;Dutch;German
strides,2,stride,Old English,Dutch,Old English;Dutch;German
strikes,2,,,,
strip,2,strip,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German
strokes,2,stroke,Old English,Germanic,Old English;Germanic;German
strolling,2,,,,
struggled,2,,,,
struggling,2,,,,
stud,2,,,,
studied,2,,,,
studious,2,studious,Latin,,Latin
stuffy,2,,,,
stumping,2,stump,American English,English,American English;English
stylish,2,,,,
suave,2,suave,Latin,,Latin
subdued,2,,,,
sublunary,2,sublunary,Latin,,Latin
subsist,2,subsist,French,Latin,French;Latin
substance,2,substance,Old French,Latin,Old French;Latin;Greek
substances,2,substance,Old French,Latin,Old French;Latin;Greek
substituting,2,substitute,Latin,,Latin
suburban,2,suburban,Latin,,Latin
successors,2,successor,Old French,Latin,Old French;Latin
suckingbottle,2,,,,
suffice,2,suffice,Old French,Latin,Old French;Latin
sufficiently,2,,,,
sugary,2,,,,
suitable,2,,,,
sullen,2,sullen,English,Old French,English;Old French;Latin
summerhouse,2,,,,
sumptuous,2,sumptuous,Old French,Latin,Old French;Latin
sunbeam,2,sunbeam,Old English,,Old English
sundering,2,sunder,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
sundial,2,,,,
sundown,2,,,,
sung,2,,,,
sunshades,2,sunshade,Old English,,Old English
superintendence,2,superintendence,Latin,,Latin
supernatural,2,,,,
superstition,2,superstition,Latin,English,Latin;English
support,2,,,,
supposition,2,supposition,Latin,Greek,Latin;Greek;English
suppositious,2,,,,
suppressed,2,,,,
supreme,2,supreme,French,Latin,French;Latin
surgeon,2,surgeon,Old French,Latin,Old French;Latin;Greek
surrounded,2,surround,French,Latin,French;Latin;English
suspected,2,,,,
suspender,2,suspend,Old French,Latin,Old French;Latin;English
sustaining,2,sustain,Old French,Latin,Old French;Latin
susy,2,,,,
swaddles,2,swaddle,Old English,,Old English
swamping,2,,,,
swank,2,swank,Germanic,German,Germanic;German;Old English
swathe,2,swathe,Old English,,Old English
swayed,2,sway,Dutch,,Dutch
sweated,2,sweat,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;Welsh;Polish;Russian;Slavonic
sweeper,2,,,,
sweepingbrush,2,,,,
sweetened,2,sweeten,Old English,,Old English
sweeter,2,sweet,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin
sweetly,2,sweetly,Old English,,Old English
swell,2,swell,American English,English,American English;English
sweny,2,,,,
swig,2,,,,
swill,2,,,,
swimming,2,swimming,American English,English,American English;English
swinburne,2,,,,
swine,2,swine,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Latin;French
swing,2,swing,Old English,,Old English
swingdoor,2,,,,
swirl,2,,,,
swirling,2,,,,
sword,2,sword,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
swords,2,sword,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
swore,2,,,,
swurls,2,,,,
sycamore,2,sycamore,Old French,Latin,Old French;Latin;Greek;English
sydney,2,sydney,Old English,,Old English
symbolism,2,symbolism,French,,French
symbolistic,2,,,,
sympathy,2,sympathy,French,Latin,French;Latin;Greek;Old English
symposium,2,symposium,Latin,Greek,Latin;Greek;English
symptoms,2,symptom,Latin,Greek,Latin;Greek;English;French
syrupy,2,,,,
t.t,2,,,,
tag,2,tag,German,Germanic,German;Germanic
talisman,2,talisman,French,Arabic,French;Arabic;Greek;Turkish;Persian
tallwhitehatted,2,,,,
tam,2,,,,
tangier,2,tangier,Latin,English,Latin;English
tanneries,2,tannery,Old French,,Old French
tanyard,2,,,,
tara,2,,,,
tarpaulin,2,,,,
task,2,,,,
tasted,2,taste,Old French,German,Old French;German;Russian
tavern,2,tavern,Old French,Latin,Old French;Latin;Irish;Old English
taw,2,taw,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
tax,2,tax,Old French,Latin,Old French;Latin;Greek
teacher,2,,,,
teacup,2,,,,
tearing,2,tea,English,Dutch,English;Dutch;French;Spanish;German;Russian;Persian;Greek;Arabic;Turkish
tease,2,,,,
teat,2,teat,Old French,Germanic,Old French;Germanic;Old English;Spanish;Italian
technically,2,technical,English,Greek,English;Greek
tells,2,tell,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;French;Italian;Spanish
temperaments,2,temperament,Latin,,Latin
temperate,2,temperate,Latin,,Latin
tempered,2,,,,
tenements,2,tenement,Old French,Latin,Old French;Latin;American English;English
tentacles,2,tentacle,Latin,,Latin
tentative,2,tentative,Latin,,Latin
terminal,2,,,,
terrific,2,terrific,Latin,,Latin
terror,2,terror,Old French,Latin,Old French;Latin;German;Old English
tertius,2,,,,
test,2,,,,
testily,2,,,,
textual,2,textual,Old French,Latin,Old French;Latin;English
thatd,2,,,,
theatres,2,theatre,English,,English
theme,2,theme,Old French,Latin,Old French;Latin;Greek
theology,2,theology,Old French,Latin,Old French;Latin;Greek
theoretical,2,theoretical,Latin,Greek,Latin;Greek
theosophos,2,,,,
thereby,2,thereby,Old English,Old Frisian,Old English;Old Frisian;German;Dutch
therefor,2,therefor,English,,English
therein,2,therein,Old English,German,Old English;German
thicker,2,thick,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian
thickly,2,thick,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian
thief,2,thief,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse
thinsocked,2,,,,
thirstily,2,,,,
thirsty,2,thirsty,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
thirtytwo,2,,,,
thnthnthn,2,,,,
tholsel,2,,,,
thom,2,,,,
thomond,2,,,,
thong,2,thong,Old English,Germanic,Old English;Germanic;Old Norse
thorns,2,thorn,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Slavonic;Sanskrit;Greek;Irish
thoughtful,2,thoughtful,English,,English
threads,2,,,,
threepenny,2,,,,
threshold,2,threshold,Old English,Germanic,Old English;Germanic;Old Norse;German
thrice,2,thrice,Old English,,Old English
thrill,2,,,,
thrilling,2,,,,
throbbing,2,,,,
throes,2,throe,Old English,Germanic,Old English;Germanic;German
throne,2,throne,Old French,Latin,Old French;Latin;Greek;Sanskrit;English
throstle,2,throstle,Old English,Germanic,Old English;Germanic;Old Saxon;German
thrown,2,,,,
thrush,2,thrush,Old English,Germanic,Old English;Germanic;Old Norse;German;Latin;Irish;Welsh;Slavonic;Russian
thundered,2,thunder,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Latin
thyself,2,thyself,Old English,,Old English
tickle,2,tickle,Old English,Dutch,Old English;Dutch;Germanic;Old Norse;German;Latin
tickling,2,tickle,Old English,Dutch,Old English;Dutch;Germanic;Old Norse;German;Latin
tides,2,tide,Old English,,Old English
tilted,2,tilt,Old English,Germanic,Old English;Germanic
timberyard,2,,,,
tink,2,,,,
tinkle,2,,,,
tinkling,2,,,,
tinned,2,tin,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;French;Latin
tipperary,2,tipperary,Irish,,Irish
tipping,2,,,,
titbit,2,,,,
title,2,,,,
tivy,2,,,,
toad,2,toad,Old English,,Old English
tobacco,2,tobacco,Spanish,Italian,Spanish;Italian;Arabic;German;French;English
toe,2,toe,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
toes,2,toe,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
toiling,2,toile,Old French,,Old French
tomb,2,tomb,Old French,Latin,Old French;Latin;Italian;Spanish;Greek
tomes,2,tome,French,Latin,French;Latin;Greek;Slavonic;Irish;Welsh
tony,2,,,,
tool,2,,,,
topboots,2,,,,
topper,2,,,,
toque,2,toque,French,Spanish,French;Spanish;Arabic
torah,2,,,,
torrent,2,torrent,French,Latin,French;Latin
tot,2,tot,Old Norse,,Old Norse
totally,2,,,,
towers,2,tower,Old English,Latin,Old English;Latin;Old French;Spanish;Italian
townclerk,2,,,,
towser,2,,,,
toxin,2,,,,
traditional,2,,,,
traffic,2,traffic,French,Italian,French;Italian;Latin;Arabic
trailing,2,,,,
trained,2,train,Old French,Latin,Old French;Latin
traipsing,2,traipse,Old French,Middle Dutch,Old French;Middle Dutch;Dutch;German
tramcar,2,,,,
tramcars,2,,,,
tramfare,2,,,,
trampled,2,,,,
trampling,2,,,,
tramtrack,2,,,,
tramway,2,,,,
transferred,2,,,,
trap,2,trap,Old English,,Old English
travellers,2,,,,
travelling,2,,,,
trays,2,tray,Old English,Germanic,Old English;Germanic
treacle,2,treacle,Old French,Latin,Old French;Latin;Greek
treading,2,,,,
treating,2,,,,
trembled,2,tremble,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;Slavonic;Old English
tremulous,2,tremulous,Latin,,Latin
trespassers,2,,,,
trews,2,,,,
tribal,2,tribal,American English,English,American English;English
tribe,2,tribe,Old French,Latin,Old French;Latin;English;Greek
trickle,2,,,,
trilby,2,,,,
trimmed,2,trim,American English,English,American English;English
triple,2,triple,Old French,Latin,Old French;Latin
tritonville,2,,,,
triumph,2,triumph,Old French,Latin,Old French;Latin
trivial,2,trivial,Latin,English,Latin;English
troop,2,,,,
trottingmatches,2,,,,
troubling,2,trouble,Old French,,Old French
trudged,2,,,,
truss,2,truss,Old French,,Old French
trustees,2,,,,
tschink,2,,,,
tschunk,2,,,,
tubes,2,tube,French,Latin,French;Latin
tuesday,2,tuesday,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Latin;Italian;French;Greek;Dutch
tugging,2,tug,Old English,Germanic,Old English;Germanic;German
tulips,2,tulip,Dutch,German,Dutch;German;French;Turkish;Persian;Italian;Spanish;Germanic
tum,2,,,,
tuning,2,,,,
turkish,2,turkish,Turkish,,Turkish
turko,2,,,,
turks,2,turk,French,Latin,French;Latin;Greek;Persian;Turkish;English;Irish
turnedup,2,,,,
turnstile,2,,,,
twang,2,,,,
twentyfour,2,,,,
twentyseven,2,,,,
twentytwo,2,,,,
twin,2,twin,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German;Latin
twirling,2,,,,
two-in-the-bush,2,,,,
tympanum,2,tympanum,Latin,Italian,Latin;Italian;Greek;Old English
typed,2,,,,
typesetter,2,,,,
typesetters,2,,,,
typhoid,2,,,,
tyrants,2,tyrant,Old French,Latin,Old French;Latin;Spanish;Italian;Greek
ubiquity,2,ubiquity,Latin,,Latin
ulster,2,ulster,French,Latin,French;Latin;Old Norse;Irish
ulterior,2,ulterior,Latin,,Latin
ulysses,2,ulysses,Latin,,Latin
umbrellas,2,umbrella,Italian,Latin,Italian;Latin
un,2,,,,
unanswering,2,,,,
uncombed,2,,,,
unconscious,2,unconscious,German,,German
uncouth,2,uncouth,Old English,Latin,Old English;Latin;Old Norse;Sanskrit;Greek;Old Irish
underfoot,2,underfoot,Middle Dutch,Dutch,Middle Dutch;Dutch;English
underlip,2,,,,
undesirable,2,,,,
