word,word count,root word,root language,second language,ranked languages
the,9807,the,Old English,Sanskrit,Old English;Sanskrit;Greek;Irish
and,7555,and,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Greek
of,5148,of,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Latin;Old French
a,4882,,,,
to,3960,to,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin;Slavonic;Greek;Old Irish
in,2945,in,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh;Slavonic;American English
was,2529,was,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit
it,2456,it,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch
that,2205,that,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
i,2056,,,,
he,1878,he,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Greek;Slavonic
his,1336,his,Old English,Germanic,Old English;Germanic;German
with,1288,with,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;Sanskrit;Slavonic;Latin;French
had,1188,,,,
for,1185,for,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
we,1180,we,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic
as,1081,as,Old English,German,Old English;German;Latin
on,1051,on,Old English,Germanic,Old English;Germanic;Dutch;German;Greek;Latin;Slavonic
but,990,but,Old English,Germanic,Old English;Germanic
at,929,at,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Latin;Sanskrit;Dutch
not,905,not,English,,English
is,859,is,Old English,Germanic,Old English;Germanic;German;Old Norse;Sanskrit;Greek;Latin;Slavonic
you,843,you,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;French
were,799,were,Old English,,Old English
they,767,they,Old Norse,Germanic,Old Norse;Germanic;Old English
him,709,him,Old English,German,Old English;German;Dutch
all,691,all,Old English,Germanic,Old English;Germanic;Old Frisian;German;Old Norse
by,685,by,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
one,681,one,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Greek;Latin;Slavonic;Old Irish;French
from,648,from,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse
or,647,or,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;Old Norse;German
this,636,this,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
would,607,would,Old English,,Old English
an,599,an,Old English,French,Old English;French;German
up,588,up,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Dutch;German;Sanskrit;Greek;Latin
out,575,out,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Old Irish;Latin;Greek;Russian
be,565,be,Old English,Germanic,Old English;Germanic;German;Latin;Slavonic;Greek;Old Irish;Russian;Sanskrit
have,549,have,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;German;Latin;American English
so,537,so,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Greek
there,536,there,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit
my,532,,,,
s,517,,,,
then,494,then,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German
when,477,when,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
if,468,if,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Dutch
no,466,no,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
could,457,could,Old English,,Old English
me,444,me,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic
their,431,their,Old Norse,Old English,Old Norse;Old English
them,425,them,Old Norse,Old English,Old Norse;Old English
about,400,about,Old English,American English,Old English;American English
down,394,down,Old English,American English,Old English;American English
our,387,our,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Latin
said,379,,,,
man,371,man,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;Sanskrit;Slavonic;Russian;Latin;Old Irish;Welsh;Greek
which,366,which,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
two,350,two,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Slavonic
do,335,do,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
time,330,,,,
been,319,,,,
did,312,did,Old English,Germanic,Old English;Germanic
are,299,are,Old English,Old Norse,Old English;Old Norse
any,295,any,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
into,294,into,Old English,American English,Old English;American English
its,291,its,English,,English
some,280,some,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;American English
day,279,day,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;Old Frisian;German;Old Norse;Latin;Sanskrit
like,277,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
who,271,who,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
what,267,what,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Latin
other,265,other,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin
more,263,more,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old Irish;Welsh;Greek
n't,263,,,,
over,262,over,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
after,257,after,Old English,Old Norse,Old English;Old Norse;German;Greek
never,256,never,Old English,Italian,Old English;Italian;French;Spanish;Latin;American English
came,251,,,,
through,247,through,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Latin;Old Irish;Welsh;American English
only,242,only,Old English,German,Old English;German;Latin;Greek
will,239,will,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Welsh
now,234,now,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;Old Frisian;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
every,232,every,Old English,,Old English
made,227,made,Old English,American English,Old English;American English
little,225,little,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
hundred,224,hundred,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
us,224,us,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Old Irish;Welsh;Germanic
long,220,long,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin;Sanskrit;Greek;American English
than,220,than,Old English,Germanic,Old English;Germanic;Dutch;German
got,219,,,,
such,218,such,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
upon,218,upon,Old English,Old Norse,Old English;Old Norse
very,218,very,Old French,Latin,Old French;Latin;Italian;Old English;Old Dutch;German;Welsh;Old Irish;Slavonic;Russian
feet,214,,,,
went,201,,,,
see,197,see,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Old Norse;Greek;Latin
three,195,three,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin;Slavonic;Irish;Welsh;French
before,193,before,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German
away,190,away,Old English,American English,Old English;American English
go,189,go,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Greek;American English;French
your,189,your,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
these,188,these,Old English,,Old English
way,183,way,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;Old Norse;Old Frisian;German
her,179,her,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
people,178,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
get,177,get,Old Norse,Germanic,Old Norse;Germanic;Greek;Latin;Welsh;Slavonic;Old English;Dutch
great,176,great,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;French;Latin
has,176,,,,
men,176,,,,
again,175,again,Old English,Old Norse,Old English;Old Norse;Old Frisian;German
can,174,can,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
old,171,old,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;French
well,171,well,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Welsh;Latin
under,158,under,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Sanskrit;Latin
without,156,without,Old English,,Old English
ever,153,ever,Old English,Germanic,Old English;Germanic
first,153,first,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Middle Dutch;Dutch
good,150,good,Old English,,Old English
thing,150,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
just,148,just,Old French,,Old French
back,147,back,English,,English
make,147,make,Old English,Germanic,Old English;Germanic
miles,147,mile,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Latin;French;Italian;Spanish;Old Norse
night,147,night,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Dutch;Old Norse;Greek;Latin;Old Irish;Sanskrit;Slavonic;Russian;Welsh
still,145,still,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch
know,144,know,Old English,Germanic,Old English;Germanic;German;Slavonic;Russian;Latin;Greek;Sanskrit;French
she,144,she,Old English,Dutch,Old English;Dutch;German;Greek
last,143,last,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
mr,143,,,,
how,140,how,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
off,139,off,Old English,,Old English
take,137,take,Old English,Old Norse,Old English;Old Norse;Germanic;German;Middle Dutch;Dutch
where,137,where,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin
took,136,took,Old English,,Old English
thousand,135,thousand,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Slavonic;Polish;Russian;Greek;Latin
dollars,134,dollar,German,English,German;English;Spanish
nothing,134,nothing,Old English,,Old English
too,134,too,Old English,German,Old English;German
next,133,next,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
say,133,say,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Old Irish;American English
found,125,,,,
once,125,once,Old English,German,Old English;German
always,124,always,Old English,,Old English
half,124,half,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
here,124,here,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
much,124,much,Old English,Germanic,Old English;Germanic
another,123,another,Old English,,Old English
most,123,most,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
being,121,,,,
come,121,come,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin
house,118,house,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
days,117,day,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;Old Frisian;German;Old Norse;Latin;Sanskrit
place,116,place,French,,French
himself,115,himself,Old English,,Old English
new,115,new,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Slavonic;Russian;Latin;Old Irish;Welsh
city,114,city,Old French,Latin,Old French;Latin;Italian;Spanish;Old English;American English
put,114,put,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse
till,114,till,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;German
horse,113,horse,Old English,,Old English
while,111,while,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Slavonic
along,109,along,Old English,Germanic,Old English;Germanic
even,109,even,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
enough,108,enough,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin;Sanskrit
gold,108,gold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Slavonic;Russian;Sanskrit
left,108,,,,
high,107,,,,
life,107,life,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German
many,107,many,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Slavonic;Old Irish;Welsh
might,107,might,Old English,,Old English
years,107,year,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Dutch;Greek;Slavonic;Latin
water,106,water,Old English,,Old English
own,105,own,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
those,104,those,Old English,,Old English
seen,103,seen,Old English,,Old English
around,102,around,American English,English,American English;English
silver,102,silver,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Slavonic;Russian;Polish;Greek;Latin
work,101,work,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;Middle Dutch;German
world,101,world,Old English,,Old English
side,99,side,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Middle Dutch;Dutch;German
yet,98,yet,Old English,Old Frisian,Old English;Old Frisian;German;Germanic
four,97,four,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Sanskrit;Persian;Greek;Latin;Slavonic;Old Irish;Welsh;French
same,96,same,Old English,Old Norse,Old English;Old Norse;Germanic;Old Saxon;German;Dutch;Sanskrit;Greek;Latin;Old Irish;Slavonic
thought,96,thought,Old English,German,Old English;German
head,95,head,Old English,,Old English
end,94,end,Old English,Germanic,Old English;Germanic;Old Frisian;Old Dutch;Old Norse;German
each,93,each,Old English,Germanic,Old English;Germanic;Dutch;Old Frisian;German;Latin
ten,93,ten,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Old Dutch;German;Sanskrit;Greek;Latin;Spanish;French;Slavonic;Old Irish;Welsh
gave,91,,,,
let,91,let,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Latin
hands,90,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
things,90,thing,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse;French;Spanish;Latin
matter,89,matter,Old French,Latin,Old French;Latin;English;Greek
mine,89,mine,Old French,Welsh,Old French;Welsh;Irish;English
saw,89,saw,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Russian
among,86,among,Old English,Old Saxon,Old English;Old Saxon;Old Frisian
white,86,white,Old English,,Old English
dead,85,dead,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
may,85,may,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Greek;Slavonic;Sanskrit
six,85,six,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Latin;Slavonic;Polish;Russian;Old Irish;Welsh;French
lake,84,lake,Old French,Latin,Old French;Latin;Greek;Slavonic;Old Irish;Germanic;Old Norse;Old English
look,84,look,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
morning,83,morning,Old English,,Old English
think,83,think,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
began,82,,,,
street,81,street,Old English,Latin,Old English;Latin;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Spanish;Old French;Italian
going,80,,,,
hour,80,hour,Old French,Latin,Old French;Latin;Greek;Old English;German
must,80,must,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Dutch
small,80,,,,
done,79,done,Old English,,Old English
heard,79,heard,Old English,,Old English
give,78,give,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Norse
find,77,,,,
large,77,large,Old French,Latin,Old French;Latin
ground,76,,,,
mountain,76,mountain,Old French,Latin,Old French;Latin
looked,75,look,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
above,74,above,Old English,Germanic,Old English;Germanic;Old Saxon;German
anything,74,anything,Old English,Latin,Old English;Latin
because,74,because,French,,French
hand,74,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
right,74,right,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh
slade,74,,,,
also,73,also,Old English,German,Old English;German;Dutch
five,73,five,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;American English
should,73,should,Old English,,Old English
full,72,full,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
sat,72,,,,
seemed,72,seem,Old Norse,Germanic,Old Norse;Germanic;Old English
course,71,course,Old French,Latin,Old French;Latin
horses,71,horse,Old English,,Old English
knew,71,knew,Old English,,Old English
money,71,money,Old French,Latin,Old French;Latin;American English;English
mountains,71,mountain,Old French,Latin,Old French;Latin
presently,71,,,,
tell,71,tell,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;French;Italian;Spanish
something,70,something,Old English,,Old English
together,70,together,Old English,Germanic,Old English;Germanic;German
home,69,home,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic
mind,69,mind,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Russian;American English
myself,69,myself,Old English,,Old English
town,69,town,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old Irish;Welsh;Latin;French
virginia,69,virginia,Latin,,Latin
name,68,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
rest,68,rest,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;American English
driver,67,,,,
keep,67,keep,Old English,Germanic,Old English;Germanic;Latin
told,67,told,Old English,,Old English
far,66,far,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German;Germanic
fifty,66,fifty,Old English,Old Frisian,Old English;Old Frisian;Old Norse;Dutch;German
set,66,set,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Dutch;German
worth,66,worth,Old English,,Old English
am,65,am,Old English,Old Norse,Old English;Old Norse;Slavonic;Greek;Latin;Sanskrit;German;Germanic
gone,65,,,,
land,65,land,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Old Irish;Welsh;French;Slavonic;American English
sea,65,sea,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;Old Norse;German;Latin
stood,64,,,,
against,63,,,,
almost,63,almost,Old English,,Old English
general,63,general,Latin,American English,Latin;American English;English
part,63,part,Old French,Latin,Old French;Latin;Greek;Sanskrit;American English;Old English
times,63,,,,
wide,63,wide,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
young,63,young,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
brought,60,,,,
death,60,death,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
face,60,,,,
moment,60,moment,Old French,Latin,Old French;Latin;Spanish;Italian;English
nevada,60,nevada,Spanish,,Spanish
company,59,company,Old French,Latin,Old French;Latin
country,59,country,Old French,Latin,Old French;Latin;Old English;American English
desert,59,desert,Old French,Latin,Old French;Latin;Italian;Spanish;English
few,59,few,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Latin;Greek;Sanskrit;Slavonic
foot,59,foot,Old English,,Old English
mining,59,,,,
rock,59,,,,
stage,59,stage,Old French,Latin,Old French;Latin;English;American English
why,59,why,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Greek
called,57,call,Old English,Old Norse,Old English;Old Norse;Germanic;Dutch;German;Sanskrit;Latin;Slavonic;Welsh;French
deep,57,deep,Old English,,Old English
eye,57,eye,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic;Latin
finally,57,,,,
fire,57,fire,Old English,American English,Old English;American English
hold,57,hold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
afterward,56,afterward,Old English,,Old English
children,56,,,,
god,56,god,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Slavonic;Sanskrit;Greek;Latin
several,56,several,French,Latin,French;Latin;American English;English
felt,55,,,,
sort,55,sort,Old French,Latin,Old French;Latin
state,55,state,Latin,,Latin
tried,55,,,,
within,55,within,Old English,,Old English
between,54,between,Old English,,Old English
eight,54,eight,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Slavonic;Italian;Spanish;Old French
hill,54,hill,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Latin;Greek
ll,54,,,,
though,54,though,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
wanted,54,,,,
behind,53,behind,Old English,,Old English
during,53,during,Old French,Latin,Old French;Latin;English
passed,53,passe,French,,French
san,53,,,,
toward,53,toward,Old English,,Old English
year,53,year,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Old Frisian;Dutch;Greek;Slavonic;Latin
eyes,52,eye,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Greek;Slavonic;Latin
fell,52,fell,Old English,Old French,Old English;Old French;Latin
however,52,,,,
months,52,month,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
whole,52,whole,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic
whose,52,whose,Old English,,Old English
francisco,51,,,,
hard,51,hard,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;Old Norse;German;Greek;American English
hours,51,hour,Old French,Latin,Old French;Latin;Greek;Old English;German
rich,51,rich,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Old Irish;Old French;Spanish;Italian
turned,51,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
word,51,word,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Latin
held,50,held,Old English,,Old English
kept,50,,,,
lay,50,lay,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
room,50,room,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch;Latin;Old Irish;Slavonic;Russian
taken,50,,,,
week,50,week,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Greek
california,49,california,Spanish,French,Spanish;French
mines,49,mine,Old French,Welsh,Old French;Welsh;Irish;English
mormon,49,mormon,English,,English
party,49,party,Old French,American English,Old French;American English;English
pass,49,,,,
poor,49,poor,Latin,,Latin
stand,49,stand,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch
business,48,business,Old English,American English,Old English;American English
certain,48,certain,Old French,Latin,Old French;Latin;Italian;Spanish
indians,48,,,,
near,48,near,Old English,Old Norse,Old English;Old Norse
sir,48,,,,
soon,48,soon,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;American English
body,47,body,Old English,German,Old English;German;Germanic;Latin;French
both,47,both,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
door,47,door,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Greek;Latin;Sanskrit;Russian
fine,47,fine,Old French,Latin,Old French;Latin
killed,47,kil,Irish,Latin,Irish;Latin
m,47,,,,
road,47,road,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
twenty,47,twenty,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Dutch;German;French
used,47,,,,
want,47,want,Old Norse,Germanic,Old Norse;Germanic
carson,46,,,,
fifteen,46,fifteen,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Old Norse;Dutch;German;French;Italian;Latin
history,46,history,Old French,Latin,Old French;Latin;Greek;English
kind,46,kind,Old English,Germanic,Old English;Germanic;German
least,46,least,Old English,Germanic,Old English;Germanic
making,46,make,Old English,Germanic,Old English;Germanic
office,46,office,Old French,Latin,Old French;Latin
themselves,46,themselves,Old English,,Old English
air,45,,,,
bed,45,bed,Old English,,Old English
better,45,better,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;German
friends,45,friend,Old English,,Old English
higher,45,higher,Old English,French,Old English;French;American English
king,45,king,Old English,Germanic,Old English;Germanic;Dutch;Old Norse;Old Saxon;German;Slavonic;Russian
minutes,45,minutes,Latin,,Latin
native,45,native,Old French,,Old French
since,45,since,Old English,,Old English
sun,45,sun,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Middle Dutch;Dutch;Old Irish;Spanish
coach,44,,,,
distance,44,,,,
further,44,further,Old English,Germanic,Old English;Germanic;Greek
heart,44,heart,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Greek;Latin;Old Irish;Welsh;Russian;Slavonic
interest,44,interest,French,Latin,French;Latin;German;English
shot,44,shot,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;American English
stranger,44,stranger,Old French,Latin,Old French;Latin;English;American English
true,44,,,,
dark,43,,,,
earth,43,earth,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Irish
