word,word count,root word,root language,second language,ranked languages
abstract,2,,,,
absurdly,2,absurd,French,Latin,French;Latin
accommodating,2,,,,
accordance,2,accordance,Old French,English,Old French;English
ache,2,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
aches,2,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
aching,2,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
acquainted,2,,,,
acquired,2,,,,
acquiring,2,acquire,Old French,Latin,Old French;Latin
acting,2,,,,
active,2,active,Old French,Latin,Old French;Latin
adaptable,2,,,,
adjoining,2,adjoin,Old French,Latin,Old French;Latin
administrative,2,administrative,Latin,,Latin
admire,2,admire,Old French,Latin,Old French;Latin
admitting,2,admit,Latin,,Latin
advanced,2,,,,
advantages,2,advantage,Old French,Latin,Old French;Latin
adventure,2,,,,
afanasyvitch,2,,,,
affectation,2,affectation,French,Latin,French;Latin
affront,2,,,,
agonisingly,2,,,,
aha,2,,,,
aims,2,aim,Old French,Latin,Old French;Latin
ajar,2,ajar,Old English,,Old English
alexandr,2,,,,
allusions,2,allusion,Latin,,Latin
alms,2,alms,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Latin;Old French;Italian;Greek
aloof,2,aloof,English,Dutch,English;Dutch;Middle Dutch
american,2,,,,
angular,2,angular,Latin,,Latin
aniska,2,,,,
annihilated,2,annihilate,Old French,Latin,Old French;Latin
anticipated,2,anticipate,Latin,,Latin
anticipation,2,anticipation,Latin,,Latin
anybody,2,,,,
apologise,2,apologise,English,,English
apprehension,2,apprehension,Old French,Latin,Old French;Latin
appropriate,2,appropriate,Latin,,Latin
arguments,2,argument,Old French,Latin,Old French;Latin
arise,2,arise,Old English,Old Saxon,Old English;Old Saxon
arithmetic,2,arithmetic,Old French,Latin,Old French;Latin;Greek;Old English;German;Old Irish
armhole,2,,,,
armies,2,army,Old French,Latin,Old French;Latin;Old English
arrangement,2,arrangement,French,,French
arrive,2,arrive,Old French,Latin,Old French;Latin
arriving,2,arrive,Old French,Latin,Old French;Latin
artfully,2,,,,
articulate,2,articulate,Latin,,Latin
articulating,2,articulate,Latin,,Latin
artificial,2,artificial,Old French,Latin,Old French;Latin
artisan,2,,,,
ascending,2,ascend,Latin,Old English,Latin;Old English
ashes,2,ash,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Spanish
asks,2,ask,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Slavonic
assailant,2,assailant,French,,French
astounded,2,astound,English,Latin,English;Latin
atrocious,2,atrocious,Latin,,Latin
attain,2,attain,Old French,Latin,Old French;Latin
attentive,2,attentive,Old French,Latin,Old French;Latin
attic,2,attic,English,French,English;French
attract,2,attract,Latin,,Latin
attracting,2,attract,Latin,,Latin
attraction,2,attraction,French,Latin,French;Latin;English
attributed,2,attribute,Latin,,Latin
aunt,2,aunt,Old French,Latin,Old French;Latin;Greek;Old Norse;Irish;Arabic;American English;Dutch;German;Germanic;Old English
authorities,2,authority,Old French,Latin,Old French;Latin;English
autumn,2,autumn,Old French,Latin,Old French;Latin;English;Italian;Spanish;Old Irish
average,2,,,,
avoiding,2,avoid,Old French,English,Old French;English
await,2,await,Old French,,Old French
babushkin,2,,,,
baby,2,,,,
backwards,2,,,,
bade,2,bade,Old English,,Old English
bakaleyev's,2,,,,
balcony,2,balcony,Italian,Germanic,Italian;Germanic;Old English
bare-headed,2,,,,
bareheaded,2,,,,
bargain,2,bargain,Old French,,Old French
barge,2,barge,American English,English,American English;English
barracks,2,,,,
barter,2,barter,Old French,Irish,Old French;Irish
baseness,2,,,,
bathing,2,,,,
beads,2,,,,
beckon,2,beckon,Old English,Germanic,Old English;Germanic;Old Saxon;German
becomes,2,become,Old English,Germanic,Old English;Germanic;Dutch;German
bedclothes,2,,,,
behavior,2,behavior,English,Old French,English;Old French
behold,2,behold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German
belfry,2,belfry,Latin,French,Latin;French;German;Germanic
belief,2,belief,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Latin
believes,2,believe,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
believeth,2,,,,
belong,2,belong,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
belonging,2,belong,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
beloved,2,,,,
bend,2,bend,Old English,,Old English
beneficial,2,beneficial,French,Latin,French;Latin
benefits,2,,,,
benevolent,2,benevolent,French,Latin,French;Latin
beseech,2,beseech,English,German,English;German
beseeching,2,,,,
besought,2,besought,English,,English
beware,2,beware,Old English,,Old English
bible,2,,,,
billiard,2,,,,
birds,2,bird,Old English,Germanic,Old English;Germanic
bits,2,bit,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Spanish
blackened,2,,,,
blackguard,2,,,,
blade,2,blade,Old English,Germanic,Old English;Germanic;Old Frisian;German;Old Saxon;Dutch;Old Norse;Old French
blaming,2,blame,Old French,,Old French
blankness,2,,,,
bleed,2,bleed,Old English,Germanic,Old English;Germanic;Old Norse;German
blew,2,blew,Old English,,Old English
blockhead,2,,,,
blood-stained,2,,,,
blunder,2,,,,
blunt,2,,,,
blush,2,,,,
boarding-school,2,,,,
boiled,2,boil,Old French,Latin,Old French;Latin
bonds,2,,,,
boom,2,,,,
boring,2,,,,
born,2,born,Old English,,Old English
borrowing,2,borrow,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German
bout,2,bout,Old English,Germanic,Old English;Germanic
braggart,2,braggart,French,English,French;English
bragging,2,,,,
brandished,2,brandish,Old French,,Old French
bravo,2,bravo,Italian,,Italian
breathed,2,breathe,Old English,,Old English
breaths,2,breath,Old English,Germanic,Old English;Germanic;German
bricks,2,brick,Old French,Germanic,Old French;Germanic;Middle Dutch;Dutch;English
brighter,2,bright,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;German;Sanskrit;Welsh
brocade,2,,,,
broken-spirited,2,,,,
broom,2,broom,Old English,Germanic,Old English;Germanic;Dutch;German
brothers,2,brother,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic;Spanish
brow,2,brow,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Slavonic;Old Irish
brutal,2,brutal,Latin,,Latin
brutality,2,,,,
bucket,2,bucket,Old French,Germanic,Old French;Germanic;Old English;Dutch;German
build,2,,,,
bunch,2,,,,
buxom,2,buxom,Germanic,Old English,Germanic;Old English;Dutch;German
buzz,2,,,,
cabman,2,,,,
cackled,2,cackle,Middle Dutch,Dutch,Middle Dutch;Dutch
calumny,2,calumny,French,Latin,French;Latin;Greek;Old Norse;Old English
cambric,2,cambric,Latin,English,Latin;English
candidly,2,candid,Latin,English,Latin;English;French
captain,2,,,,
capture,2,,,,
card,2,card,French,Latin,French;Latin;Greek;Italian;English;Irish
cared,2,care,Old English,Germanic,Old English;Germanic;German;Old Saxon
careless,2,careless,Old English,Germanic,Old English;Germanic
carpet,2,,,,
carriages,2,carriage,Old French,,Old French
cart-horses,2,,,,
cartload,2,,,,
cash,2,cash,French,Italian,French;Italian;Latin;English;Sanskrit
casual,2,casual,French,Latin,French;Latin
caution,2,caution,Old French,Latin,Old French;Latin;English
cautious,2,cautious,Latin,,Latin
cavalry,2,cavalry,French,Italian,French;Italian;Old English
cease,2,cease,Old French,,Old French
cellar,2,cellar,Old French,Latin,Old French;Latin;English
censorship,2,,,,
cent,2,cent,Latin,English,Latin;English;Spanish
certainty,2,certainty,Old French,Latin,Old French;Latin
certificate,2,certificate,French,Latin,French;Latin
cesspool,2,cesspool,Old French,Latin,Old French;Latin;Italian
challenging,2,challenge,Old French,,Old French
chapel,2,chapel,Old French,Latin,Old French;Latin
characters,2,character,Old French,Latin,Old French;Latin;Greek
charitable,2,charitable,Old French,,Old French
chaste,2,chaste,Old French,Latin,Old French;Latin
chastity,2,chastity,Old French,Latin,Old French;Latin
chattering,2,,,,
cheapest,2,cheap,Old English,Germanic,Old English;Germanic;Latin;French;German
chemise,2,chemise,Old English,Old French,Old English;Old French;Latin;Italian;Spanish;Germanic;Old Frisian;Old Saxon;German
cherished,2,cherish,Old French,Latin,Old French;Latin;Italian;Spanish
chilled,2,,,,
choice,2,choice,Old French,Germanic,Old French;Germanic;Old English
chose,2,,,,
christian,2,christian,Old English,Germanic,Old English;Germanic;Latin;Greek
cinq,2,,,,
city,2,city,Old French,Latin,Old French;Latin;Italian;Spanish;Old English;American English
civilly,2,,,,
clap,2,,,,
classes,2,class,French,Latin,French;Latin;English;German
clean-shaven,2,,,,
cleaning,2,,,,
cleanliness,2,,,,
clenched,2,,,,
clenching,2,,,,
cleverly,2,clever,Old English,Old Norse,Old English;Old Norse;American English
clicking,2,,,,
climate,2,,,,
cloth,2,cloth,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
cloud,2,cloud,American English,English,American English;English
coarsely,2,coarse,French,,French
coarser,2,coarse,French,,French
coherence,2,coherence,French,Latin,French;Latin
collar,2,,,,
colourless,2,,,,
colours,2,colour,English,,English
comforting,2,comfort,Old French,Old English,Old French;Old English
comforts,2,comfort,Old French,Old English,Old French;Old English
commission,2,,,,
committed,2,,,,
committing,2,commit,Latin,English,Latin;English
commune,2,commune,French,Latin,French;Latin
communication,2,communication,Old French,Latin,Old French;Latin
compassionately,2,,,,
complaining,2,complain,Old French,Latin,Old French;Latin
complaint,2,complaint,Old French,,Old French
complaints,2,complaint,Old French,,Old French
composure,2,,,,
comprehensible,2,comprehensible,Latin,,Latin
conceit,2,,,,
conceived,2,conceive,Old French,Latin,Old French;Latin
concentration,2,concentration,Spanish,,Spanish
conception,2,conception,Old French,Latin,Old French;Latin
concerning,2,,,,
concertina,2,,,,
conclusively,2,,,,
confessing,2,confess,Old French,Latin,Old French;Latin;Old English
confined,2,confine,French,,French
confounded,2,confounded,English,,English
confronted,2,confront,French,Latin,French;Latin
congratulate,2,congratulate,Latin,,Latin
consciously,2,conscious,Latin,Greek,Latin;Greek
consenting,2,consent,Old French,,Old French
consequences,2,,,,
consisted,2,consist,French,Latin,French;Latin
conspirator,2,conspirator,Old French,Latin,Old French;Latin
constable,2,constable,Old French,Latin,Old French;Latin;Germanic;English
consult,2,consult,French,Latin,French;Latin
consultation,2,consultation,French,Latin,French;Latin
continue,2,continue,Old French,Latin,Old French;Latin
contradict,2,contradict,Latin,,Latin
contribute,2,contribute,Latin,,Latin
controlling,2,,,,
conventional,2,conventional,Latin,,Latin
cooks,2,,,,
coolness,2,coolness,Old English,,Old English
copy,2,copy,Old French,Latin,Old French;Latin
corrected,2,correct,French,Latin,French;Latin
correspondence,2,correspondence,Latin,,Latin
coughed,2,cough,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch
counting,2,count,Old French,Latin,Old French;Latin
court-yard,2,,,,
courteously,2,courteous,Old French,Latin,Old French;Latin;German
cover,2,,,,
crafty,2,crafty,Old English,,Old English
cravat,2,cravat,French,German,French;German
cream,2,,,,
creation,2,creation,Old French,Latin,Old French;Latin;Old English
creatures,2,creature,Old French,Latin,Old French;Latin
creep,2,creep,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;Old Norse
crimsoned,2,,,,
crockery,2,,,,
crouched,2,crouch,Old French,,Old French
crowbar,2,crowbar,Old French,,Old French
crowned,2,crown,Old French,Latin,Old French;Latin;Greek;Old English;German
crucify,2,crucify,Old French,Latin,Old French;Latin
crude,2,crude,Latin,,Latin
cruelly,2,cruel,Old French,Latin,Old French;Latin
cruelty,2,cruelty,Old French,Latin,Old French;Latin
crumpled,2,crumple,Old English,,Old English
crushing,2,,,,
cucumber,2,cucumber,Old French,Latin,Old French;Latin;Italian;Spanish;Old English
culture,2,culture,French,Latin,French;Latin
cupola,2,cupola,Italian,Latin,Italian;Latin
cups,2,cup,Old English,Latin,Old English;Latin;Italian;Spanish;Old French;Sanskrit;Greek;Slavonic;Germanic;Old Frisian;German;Middle Dutch;Dutch
curly-headed,2,,,,
cursing,2,curse,Old English,Old French,Old English;Old French;Latin;Germanic
curtsied,2,,,,
curtsy,2,,,,
curtsying,2,,,,
cypress,2,cypress,Old French,Latin,Old French;Latin;Greek
dagestan,2,,,,
darkening,2,darken,English,,English
dearest,2,dear,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
debate,2,debate,Old French,,Old French
decanter,2,,,,
decently,2,decent,French,Latin,French;Latin;Greek;Sanskrit
declaring,2,declare,Old French,Latin,Old French;Latin
decoration,2,decoration,Latin,,Latin
deed,2,deed,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Greek;American English
deepest,2,deep,Old English,,Old English
defenceless,2,,,,
defiance,2,defiance,Old French,,Old French
degrading,2,degrade,Old French,Latin,Old French;Latin
deliberate,2,deliberate,Latin,,Latin
deliberation,2,deliberation,Old French,Latin,Old French;Latin
delicately,2,,,,
delightful,2,,,,
delivered,2,deliver,Old French,Latin,Old French;Latin;English
demand,2,demand,Old French,Latin,Old French;Latin
demands,2,demand,Old French,Latin,Old French;Latin
den,2,den,Old English,Germanic,Old English;Germanic;German;Old Frisian
denser,2,dense,French,Latin,French;Latin;Greek
denying,2,den,Old English,Germanic,Old English;Germanic;German;Old Frisian
descend,2,descend,Old French,Latin,Old French;Latin;English
descending,2,descend,Old French,Latin,Old French;Latin;English
description,2,description,Old French,Latin,Old French;Latin
desert,2,desert,Old French,Latin,Old French;Latin;Italian;Spanish;English
deserting,2,desert,Old French,Latin,Old French;Latin;Italian;Spanish;English
desired,2,desire,Old French,,Old French
desires,2,desire,Old French,,Old French
desirous,2,desirous,Old French,Latin,Old French;Latin
despairing,2,despair,Old French,Latin,Old French;Latin
despairingly,2,,,,
desperation,2,desperation,French,Latin,French;Latin
despise,2,despise,Old French,Latin,Old French;Latin
despises,2,despise,Old French,Latin,Old French;Latin
despotism,2,despotism,French,,French
destined,2,destine,Old French,Latin,Old French;Latin;English
destitution,2,destitution,Old French,Latin,Old French;Latin
destroyed,2,destroy,Old French,Latin,Old French;Latin;Italian
detected,2,detect,Latin,,Latin
devote,2,devote,Latin,,Latin
dies,2,dies,Latin,,Latin
digest,2,digest,Latin,,Latin
dined,2,dine,Old French,Latin,Old French;Latin
dinners,2,dinner,Old French,English,Old French;English
directed,2,direct,Latin,,Latin
disappeared,2,disappear,French,,French
disapproval,2,,,,
disarming,2,disarm,Old French,English,Old French;English
discourse,2,,,,
disdain,2,disdain,Old French,English,Old French;English
diseases,2,disease,Old French,English,Old French;English
disguise,2,,,,
disgusted,2,disgust,French,,French
dish,2,,,,
dishonest,2,dishonest,Old French,Latin,Old French;Latin
disinclined,2,,,,
disinterestedly,2,,,,
dismissed,2,dismiss,Latin,,Latin
disorder,2,,,,
disordered,2,,,,
disregarding,2,,,,
disrespect,2,,,,
dissension,2,dissension,Old French,Latin,Old French;Latin
distasteful,2,,,,
distinguished,2,,,,
distracted,2,distract,Latin,,Latin
distractedly,2,,,,
distraction,2,distraction,Latin,,Latin
distrust,2,,,,
diverted,2,divert,French,Latin,French;Latin
doctors,2,,,,
doctrine,2,doctrine,Old French,Latin,Old French;Latin
door-handle,2,,,,
doubtless,2,,,,
dram,2,dram,Latin,Old French,Latin;Old French;Greek
dreadful,2,,,,
dreaminess,2,dreamy,American English,English,American English;English
dreary,2,dreary,Old English,Germanic,Old English;Germanic;Old Norse;German
dresses,2,,,,
dressmaker,2,,,,
drily,2,,,,
drown,2,drown,Old English,Old Norse,Old English;Old Norse
drowned,2,drown,Old English,Old Norse,Old English;Old Norse
drowsy,2,drowsy,Old English,Germanic,Old English;Germanic
drunkards,2,drunkard,English,,English
duclida,2,,,,
dullards,2,,,,
dumbfounded,2,,,,
eagerness,2,,,,
earned,2,earn,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Slavonic;Russian
earnestness,2,,,,
earthenware,2,earthenware,Old English,,Old English
earthly,2,earthly,Old English,,Old English
easter,2,easter,Dutch,English,Dutch;English
echoed,2,echo,Latin,Greek,Latin;Greek;Sanskrit;Old English
economy,2,,,,
ecstatic,2,ecstatic,Greek,,Greek
edges,2,edge,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;Old Norse;German;Sanskrit;Latin;Greek
edging,2,,,,
effusions,2,effusion,French,Latin,French;Latin
egoist,2,egoist,French,,French
egypt,2,egypt,Old English,French,Old English;French;Greek;Arabic
elegant,2,elegant,French,Latin,French;Latin
emaciated,2,,,,
embarrassing,2,embarras,French,,French
embrace,2,embrace,English,,English
emphasis,2,emphasis,Latin,Greek,Latin;Greek
emphatic,2,emphatic,Greek,,Greek
employed,2,employe,French,,French
emptied,2,,,,
ending,2,ending,Old English,,Old English
energies,2,energy,French,Latin,French;Latin;Greek;English
engage,2,engage,Old French,Germanic,Old French;Germanic;German;Dutch
engagement,2,,,,
engaging,2,,,,
enlarge,2,enlarge,Old French,,Old French
enlightenment,2,enlightenment,German,,German
enterprise,2,enterprise,Old French,,Old French
entertain,2,entertain,Old French,Latin,Old French;Latin
enthusiasm,2,enthusiasm,French,Latin,French;Latin;Greek
entreat,2,entreat,Old French,,Old French
entreaties,2,,,,
entreating,2,entreat,Old French,,Old French
entrusted,2,,,,
ephemeral,2,,,,
equality,2,equality,Old French,Latin,Old French;Latin;English
escaping,2,escape,Old French,,Old French
established,2,establish,Old French,Latin,Old French;Latin
establishment,2,,,,
establishments,2,,,,
esteem,2,esteem,French,,French
estimable,2,estimable,Old French,Latin,Old French;Latin;English
etc,2,,,,
eternal,2,eternal,Old French,Latin,Old French;Latin;English;Spanish
eve,2,eve,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
everlastingly,2,,,,
everyday,2,,,,
exact,2,exact,Latin,English,Latin;English
exaggerating,2,exaggerate,Latin,English,Latin;English
examination,2,examination,Old French,Latin,Old French;Latin
exasperated,2,exasperate,Latin,,Latin
exasperation,2,exasperation,Latin,,Latin
exchange,2,exchange,Old French,Latin,Old French;Latin;Italian
exchanging,2,exchange,Old French,Latin,Old French;Latin;Italian
excuses,2,excuse,Old French,Latin,Old French;Latin;Spanish;Italian;English
execution,2,execution,Old French,Latin,Old French;Latin;English
exertions,2,,,,
exists,2,exist,French,Latin,French;Latin
expects,2,expect,Latin,English,Latin;English
expense,2,expense,Old French,Latin,Old French;Latin;German
expiating,2,expiate,Latin,,Latin
exploit,2,exploit,Old French,,Old French
expressions,2,expression,French,Latin,French;Latin
expressly,2,,,,
extent,2,extent,Old French,Latin,Old French;Latin
eyelids,2,,,,
faculty,2,faculty,Old French,Latin,Old French;Latin;English
fails,2,fail,Old French,,Old French
faintest,2,,,,
falsehood,2,falsehood,Old Frisian,Dutch,Old Frisian;Dutch;German;English
familiarity,2,familiarity,Old French,Latin,Old French;Latin
families,2,family,Latin,Old English,Latin;Old English;Old Norse;German
famous,2,famous,Old French,Latin,Old French;Latin;Old English
fanaticism,2,,,,
fanciful,2,,,,
fashionably,2,,,,
fasten,2,fasten,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
fateful,2,fateful,Latin,,Latin
feared,2,fear,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
feminine,2,feminine,Old French,Latin,Old French;Latin
festive,2,festive,Latin,English,Latin;English
festivity,2,festivity,Old French,Latin,Old French;Latin
fiancé,2,,,,
fiend,2,fiend,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;Old Norse;German;Sanskrit;Greek;Latin
fiercely,2,fierce,Old French,Latin,Old French;Latin;Greek;Slavonic;English
fifty-five,2,,,,
filka,2,,,,
fill,2,fill,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
filling,2,,,,
filthiness,2,,,,
finery,2,,,,
finnish,2,,,,
fired,2,fire,Old English,American English,Old English;American English
fitting,2,,,,
five-per-cent,2,,,,
fixedly,2,,,,
flatter,2,flatter,Old French,Germanic,Old French;Germanic;English
flattery,2,flattery,Old French,,Old French
flickering,2,,,,
flights,2,flight,Old English,Germanic,Old English;Germanic;Dutch;Old Norse;German
floating,2,float,Old English,,Old English
flood,2,,,,
flooded,2,,,,
flowing,2,,,,
flows,2,,,,
flutter,2,flutter,Old English,,Old English
fluttered,2,flutter,Old English,,Old English
fold,2,fold,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse;German;Sanskrit;Irish;Greek;Latin
folk,2,folk,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Slavonic;Greek
footman,2,,,,
forasmuch,2,,,,
forcibly,2,,,,
forcing,2,for,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
foreboding,2,foreboding,Old English,,Old English
foreigner,2,foreigner,American English,English,American English;English;Old French
foreigners,2,foreigner,American English,English,American English;English;Old French
foremost,2,foremost,Old English,Germanic,Old English;Germanic;Old Frisian
foretaste,2,,,,
forge,2,forge,Old French,Latin,Old French;Latin
forgetful,2,forgetful,Old English,Dutch,Old English;Dutch
forgets,2,forget,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
formalities,2,formality,French,Latin,French;Latin
forming,2,for,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
fortunes,2,fortune,Old French,Latin,Old French;Latin
fought,2,fought,Old English,,Old English
foundations,2,foundation,Old French,Latin,Old French;Latin;Old English
fountains,2,fountain,Old French,Latin,Old French;Latin;Spanish;Italian;Sanskrit;American English;English
fourier,2,,,,
frantsovna,2,,,,
frenzied,2,,,,
freshness,2,,,,
fretting,2,fret,Old French,English,Old French;English
friendship,2,friendship,Old English,Dutch,Old English;Dutch;German
fringe,2,fringe,Old French,Latin,Old French;Latin
frying-pan,2,,,,
fuel,2,,,,
fumes,2,fume,Old French,Latin,Old French;Latin
fuming,2,fuming,Latin,,Latin
funk,2,funk,English,Old French,English;Old French
funniest,2,,,,
fuss,2,fuss,Irish,,Irish
fussily,2,,,,
fyodorovna,2,,,,
gaining,2,gain,Old French,English,Old French;English
gang,2,,,,
gaping,2,,,,
gardens,2,garden,French,Latin,French;Latin;Germanic;Old Frisian;Old Saxon;German;Old English;Italian;Spanish
garments,2,garment,Old French,,Old French
gasp,2,,,,
gaudy,2,gaudy,English,Latin,English;Latin;Germanic;Old French
gay,2,gay,Old French,Italian,Old French;Italian;German;American English;English;Dutch
gaze,2,,,,
gentlemanly,2,,,,
gentleness,2,,,,
geraniums,2,geranium,Latin,Greek,Latin;Greek;English
germans,2,german,Germanic,Latin,Germanic;Latin;Old Irish;English;Dutch;German
gestures,2,,,,
giggle,2,,,,
glassful,2,,,,
gloating,2,gloat,Old Norse,German,Old Norse;German
glory,2,glory,Old French,Latin,Old French;Latin;Greek;Old English
goal,2,goal,Old English,Old Norse,Old English;Old Norse;Old French;Germanic
good-hearted,2,,,,
governor-general,2,,,,
gradual,2,gradual,Latin,,Latin
grain,2,grain,Old French,Latin,Old French;Latin
grasped,2,grasp,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch
gratified,2,,,,
grazed,2,graze,German,,German
greet,2,greet,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
grieved,2,grieve,Old French,,Old French
grigorievitch,2,,,,
grimy,2,,,,
grizzled,2,grizzled,Old French,Germanic,Old French;Germanic;German
groaned,2,,,,
grown-up,2,,,,
guest,2,guest,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Latin;Greek;Slavonic;Old Norse
guitar,2,guitar,Greek,Persian,Greek;Persian;English;Old French;Spanish;Arabic
habitual,2,habitual,Latin,,Latin
hadst,2,,,,
halfpenny,2,halfpenny,Old English,,Old English
hallucination,2,hallucination,Latin,,Latin
hammering,2,hammer,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Slavonic;Russian
handing,2,,,,
handle,2,handle,Old English,American English,Old English;American English
handwriting,2,handwriting,Latin,,Latin
hapless,2,,,,
happier,2,,,,
happily,2,,,,
hardest,2,hard,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;Old Norse;German;Greek;American English
harshly,2,,,,
hasten,2,,,,
hastening,2,haste,Old French,Germanic,Old French;Germanic;Old English
hasty,2,hasty,Old French,English,Old French;English
hats,2,hat,Old English,Germanic,Old English;Germanic;Old Norse;Latin
haughtiness,2,,,,
he's,2,,,,
heartily,2,,,,
hearts,2,heart,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Greek;Latin;Old Irish;Welsh;Russian;Slavonic
hence,2,hence,Old English,Germanic,Old English;Germanic;Old Saxon;German
herewith,2,herewith,Old English,,Old English
her—and,2,,,,
hesitatingly,2,,,,
hideously,2,,,,
hideousness,2,,,,
high-flown,2,,,,
him—but,2,,,,
hindered,2,hinder,Old English,German,Old English;German
history,2,history,Old French,Latin,Old French;Latin;Greek;English
hitting,2,hit,Old English,Old Norse,Old English;Old Norse;Germanic
holidays,2,holiday,Old English,American English,Old English;American English
honesty,2,honesty,Old French,Latin,Old French;Latin;English
hopefully,2,,,,
horribly,2,,,,
horrified,2,,,,
hostility,2,hostility,French,Latin,French;Latin
house-painter,2,,,,
house-porter,2,,,,
house-warming,2,,,,
household,2,,,,
howled,2,howl,Germanic,,Germanic
huffily,2,,,,
hugged,2,hug,Old Norse,Germanic,Old Norse;Germanic;Old English;German
humane,2,,,,
humble,2,humble,Old French,Latin,Old French;Latin;English
humbled,2,humble,Old French,Latin,Old French;Latin;English
hundredth,2,hundredth,Old English,,Old English
hunted,2,,,,
hurrah,2,hurrah,German,,German
hurricane,2,hurricane,Spanish,English,Spanish;English
husky,2,husky,English,,English
hypochondriac,2,hypochondriac,French,Latin,French;Latin;Greek
ideals,2,,,,
idiotic,2,idiotic,Latin,Greek,Latin;Greek
ignorant,2,ignorant,Old French,,Old French
ikons,2,,,,
imagines,2,imagine,Old French,Latin,Old French;Latin
imagining,2,imagine,Old French,Latin,Old French;Latin
immeasurable,2,immeasurable,French,Latin,French;Latin
imminent,2,imminent,French,Latin,French;Latin
impartially,2,impartial,English,,English
impertinence,2,impertinence,French,Latin,French;Latin
impossibility,2,impossibility,French,,French
impotence,2,impotence,French,Latin,French;Latin
impressive,2,,,,
improvement,2,improvement,French,,French
inattentive,2,,,,
incessantly,2,incessant,Old French,Latin,Old French;Latin
inch,2,,,,
inclination,2,inclination,French,Latin,French;Latin
inclined,2,,,,
incompatible,2,incompatible,Latin,,Latin
inconvenience,2,,,,
increasing,2,,,,
incredulous,2,incredulous,Latin,,Latin
indebted,2,indebted,Old French,Latin,Old French;Latin
independent,2,independent,French,Italian,French;Italian
indistinctly,2,indistinct,Latin,,Latin
individual,2,individual,Latin,English,Latin;English
indoor,2,,,,
inexperienced,2,,,,
infamous,2,infamous,Latin,,Latin
infamy,2,infamy,Old French,Latin,Old French;Latin
infatuation,2,infatuation,French,Latin,French;Latin
inferior,2,,,,
infidel,2,infidel,French,Latin,French;Latin;Arabic
inquisitive,2,inquisitive,Old French,Latin,Old French;Latin
ins,2,in,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Old Irish;Welsh;Slavonic;American English
insignificant,2,,,,
insinuating,2,insinuate,Latin,,Latin
