word,word count,root word,root language,second language,ranked languages
saturday,10,saturday,Old English,Latin,Old English;Latin;Dutch;Old Frisian;German;Irish;Welsh;Greek;Old Norse;Slavonic;Polish;Russian;French;American English
slightly,10,,,,
softly,10,,,,
someone,10,,,,
struck,10,,,,
talked,10,,,,
tall,10,tall,Old English,Germanic,Old English;Germanic;German;American English
turning,10,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
uncle,10,uncle,Old French,Latin,Old French;Latin;Slavonic;Welsh;Old English;Germanic;Dutch;German
within,10,within,Old English,,Old English
wrong,10,wrong,Old English,Old Norse,Old English;Old Norse;Germanic;Middle Dutch;Dutch;Latin;Italian;French;American English
wrote,10,,,,
address,9,address,French,,French
agreed,9,agree,Old French,Latin,Old French;Latin
bazaar,9,bazaar,Italian,Persian,Italian;Persian
begun,9,,,,
bell,9,,,,
boldly,9,bold,Old English,Germanic,Old English;Germanic;German;Old Norse;Old French;Italian
book,9,book,Old English,,Old English
breath,9,breath,Old English,Germanic,Old English;Germanic;German
broke,9,broke,Old English,,Old English
broken,9,broken,English,,English
cards,9,card,French,Latin,French;Latin;Greek;Italian;English;Irish
charge,9,charge,Old French,American English,Old French;American English;English
cigarette,9,cigarette,American English,English,American English;English;French;Spanish
clock,9,,,,
conscious,9,conscious,Latin,Greek,Latin;Greek
cross,9,cross,French,English,French;English
deep,9,deep,Old English,,Old English
downstairs,9,,,,
dressing-room,9,,,,
dull,9,dull,Old English,German,Old English;German;Germanic;Old Frisian;Old Saxon
explained,9,explain,Latin,,Latin
faces,9,,,,
fall,9,fall,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;Old Norse;German
family,9,family,Latin,Old English,Latin;Old English;Old Norse;German
feeling,9,,,,
finished,9,,,,
fond,9,fond,English,,English
forward,9,,,,
given,9,given,Germanic,Old English,Germanic;Old English
ground,9,,,,
heavy,9,,,,
kitchen,9,,,,
knees,9,knee,Old English,,Old English
less,9,less,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin
liked,9,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
lord,9,,,,
mistake,9,,,,
note,9,note,Old French,Latin,Old French;Latin
ones,9,one,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Greek;Latin;Slavonic;Old Irish;French
ourselves,9,,,,
pay,9,pay,Old French,Latin,Old French;Latin;English
photograph,9,,,,
plate,9,plate,Old French,Latin,Old French;Latin;Greek;Spanish;English
plates,9,plate,Old French,Latin,Old French;Latin;Greek;Spanish;English
pleasant,9,pleasant,Old French,,Old French
pleasure,9,,,,
properly,9,proper,Old French,Latin,Old French;Latin
quiet,9,quiet,Latin,,Latin
quietly,9,quiet,Latin,,Latin
rain,9,rain,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin
received,9,,,,
seconds,9,,,,
show,9,show,American English,English,American English;English
showed,9,show,American English,English,American English;English
skirt,9,skirt,Old Norse,German,Old Norse;German
society,9,society,Old French,Latin,Old French;Latin
somewhat,9,somewhat,Old English,,Old English
spent,9,,,,
station,9,station,Old French,Latin,Old French;Latin;English
strong,9,strong,Old English,,Old English
subject,9,subject,Latin,,Latin
thank,9,thank,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Middle Dutch;Dutch
thin,9,thin,Old English,German,Old English;German;Dutch
thinking,9,thin,Old English,German,Old English;German;Dutch
trouble,9,trouble,Old French,,Old French
understood,9,,,,
upper,9,upper,Middle Dutch,Dutch,Middle Dutch;Dutch;German
visit,9,visit,Old French,Latin,Old French;Latin;English
west,9,west,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Greek;Latin;French;Spanish
yellow,9,yellow,American English,English,American English;English
baritone,8,baritone,Italian,Greek,Italian;Greek
bass,8,bass,Latin,Italian,Latin;Italian
begin,8,begin,Old English,Germanic,Old English;Germanic;German;Old Frisian;Middle Dutch;Dutch
break,8,break,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Italian
brother,8,brother,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Old Irish;Welsh;Slavonic;Spanish
candles,8,candle,Old English,Latin,Old English;Latin;Sanskrit;Greek;Welsh;Irish;German
changed,8,change,Old French,,Old French
clapping,8,,,,
clothes,8,clothes,Old English,,Old English
companion,8,companion,Old French,Latin,Old French;Latin;Germanic;Old English
covered,8,,,,
daly,8,,,,
dear,8,dear,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
desire,8,desire,Old French,,Old French
dish,8,,,,
distance,8,,,,
doors,8,door,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German;Greek;Latin;Sanskrit;Russian
doorway,8,,,,
drove,8,drove,Old English,,Old English
duffy,8,,,,
ears,8,ear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Greek;Latin;Slavonic;Old Irish;American English;French;Spanish
escaped,8,escape,Old French,,Old French
except,8,except,French,Latin,French;Latin
fellows,8,fellow,Old English,Old Norse,Old English;Old Norse;American English;Latin;Russian
fist,8,fist,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Middle Dutch;Dutch;Slavonic;Russian
free,8,free,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Old Norse
french,8,french,Old English,French,Old English;French;Latin
gathered,8,gather,Old English,Germanic,Old English;Germanic;German;Old Frisian;Dutch
goes,8,goes,Old English,,Old English
goloshes,8,,,,
grace,8,grace,Old French,,Old French
habit,8,habit,Old French,Latin,Old French;Latin
happy,8,happy,Old English,Greek,Old English;Greek;Irish;Welsh;American English
helped,8,help,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;French
hoped,8,hope,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch
hospitality,8,hospitality,Old French,Latin,Old French;Latin
hotel,8,hotel,Old French,Latin,Old French;Latin
hours,8,hour,Old French,Latin,Old French;Latin;Greek;Old English;German
ireland,8,ireland,Irish,,Irish
james,8,james,English,Latin,English;Latin;Old French;Spanish;Italian;Welsh
leaning,8,lea,Old English,Germanic,Old English;Germanic;German;Sanskrit;Latin
loudly,8,,,,
low,8,low,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
madam,8,madam,Old French,Latin,Old French;Latin
mass,8,mass,Old French,Latin,Old French;Latin;Greek;English;American English
melancholy,8,,,,
nervously,8,nervous,Latin,,Latin
o'halloran,8,,,,
o'madden,8,,,,
pa,8,,,,
pair,8,,,,
passing,8,,,,
phrase,8,,,,
pity,8,pity,Old French,,Old French
placed,8,place,French,,French
plain,8,plain,Old French,Latin,Old French;Latin;Dutch;English
platform,8,platform,Old French,English,Old French;English
pupils,8,pupil,English,Latin,English;Latin;Old French;Greek
ring,8,,,,
shouted,8,,,,
silver,8,silver,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Slavonic;Russian;Polish;Greek;Latin
sinico,8,,,,
six,8,six,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Latin;Slavonic;Polish;Russian;Old Irish;Welsh;French
smoke,8,smoke,Old English,,Old English
spite,8,,,,
staircase,8,,,,
stick,8,stick,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;American English
stories,8,story,Old French,Latin,Old French;Latin
task,8,,,,
tears,8,tear,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German;Irish;Welsh;Greek
teeth,8,,,,
telling,8,,,,
tommy,8,,,,
touched,8,,,,
upstairs,8,,,,
use,8,use,Old French,Old English,Old French;Old English
waltz,8,,,,
wandered,8,wander,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch;French
water,8,water,Old English,,Old English
welcome,8,welcome,Old English,German,Old English;German;Middle Dutch;Dutch
whom,8,whom,Old English,Germanic,Old English;Germanic
youth,8,youth,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
already,7,already,German,,German
anger,7,anger,Old Norse,,Old Norse
appeared,7,appear,Old French,Latin,Old French;Latin
audience,7,audience,Old French,Latin,Old French;Latin;Greek;Sanskrit;Slavonic
aunts,7,aunt,Old French,Latin,Old French;Latin;Greek;Old Norse;Irish;Arabic;American English;Dutch;German;Germanic;Old English
bag,7,bag,Old Norse,Germanic,Old Norse;Germanic;English
banisters,7,banister,Old French,,Old French
beyond,7,beyond,Old English,Germanic,Old English;Germanic
bowed,7,bow,Old English,Germanic,Old English;Germanic;Dutch;German;Old Norse;Sanskrit
brows,7,brow,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Slavonic;Old Irish
care,7,care,Old English,Germanic,Old English;Germanic;German;Old Saxon
cashier,7,cashier,French,English,French;English;Middle Dutch;Dutch
catholic,7,,,,
ceased,7,cease,Old French,,Old French
cheeks,7,,,,
christmas,7,christmas,Old English,American English,Old English;American English;German
circle,7,,,,
clear,7,,,,
cleared,7,,,,
coat,7,,,,
convent,7,convent,Old French,Latin,Old French;Latin;English
cover,7,,,,
crossed,7,cross,French,English,French;English
cut,7,cut,Germanic,Old Norse,Germanic;Old Norse;Old French;Old English
delacour,7,,,,
different,7,different,Old French,Latin,Old French;Latin
distant,7,distant,Old French,Latin,Old French;Latin
doing,7,,,,
doubt,7,doubt,Old French,,Old French
drawn,7,drawn,Old English,,Old English
drinking,7,,,,
drunk,7,drunk,American English,English,American English;English
edge,7,edge,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;Old Norse;German;Sanskrit;Latin;Greek
empty,7,,,,
everybody,7,,,,
excited,7,,,,
excitement,7,,,,
farley,7,,,,
features,7,,,,
finally,7,,,,
finish,7,,,,
firmly,7,firm,Old French,Latin,Old French;Latin
forehead,7,forehead,Old English,Dutch,Old English;Dutch;German
freeman,7,freeman,Old English,Old Frisian,Old English;Old Frisian;Dutch;German
friendly,7,friendly,Old English,,Old English
garden,7,garden,French,Latin,French;Latin;Germanic;Old Frisian;Old Saxon;German;Old English;Italian;Spanish
gas,7,gas,Dutch,Greek,Dutch;Greek;Irish;American English;English
german,7,german,Germanic,Latin,Germanic;Latin;Old Irish;English;Dutch;German
ginger,7,ginger,Old English,Latin,Old English;Latin;Greek;Sanskrit;Old French;American English
goose,7,goose,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Sanskrit;Greek;Latin;Polish;Old Irish;Spanish
grand,7,grand,French,,French
handed,7,hand,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
happened,7,happen,Old English,,Old English
happiness,7,,,,
holding,7,,,,
huge,7,huge,Old French,,Old French
indeed,7,indeed,Old English,American English,Old English;American English
influence,7,influence,Old French,Latin,Old French;Latin
injured,7,injure,French,Latin,French;Latin
invited,7,,,,
later,7,,,,
lead,7,,,,
leaving,7,lea,Old English,Germanic,Old English;Germanic;German;Sanskrit;Latin
leonard,7,leonard,Old French,German,Old French;German;Latin
letter,7,letter,Old French,Latin,Old French;Latin;Greek;Old English;German;Germanic
lifted,7,,,,
lines,7,,,,
lying,7,,,,
mantelpiece,7,,,,
michael,7,michael,Latin,French,Latin;French;Spanish;Greek
middle,7,,,,
mirror,7,mirror,English,Old French,English;Old French
moist,7,moist,Old French,Latin,Old French;Latin
named,7,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
none,7,none,Old English,Old Saxon,Old English;Old Saxon;German;Old Norse;Middle Dutch;Dutch;Latin
notice,7,,,,
noticed,7,,,,
obliged,7,,,,
park,7,,,,
pointed,7,,,,
position,7,,,,
pretty,7,,,,
proud,7,proud,Old English,Old French,Old English;Old French;Latin;Italian;Old Norse;Spanish;Germanic;German;Greek;Welsh
pudding,7,pudding,Germanic,Old English,Germanic;Old English;German;Old French;Latin;Irish
punch,7,,,,
railings,7,,,,
reading,7,reading,Old English,,Old English
religion,7,religion,Old French,Latin,Old French;Latin;English
rested,7,,,,
sake,7,,,,
secret,7,secret,Latin,French,Latin;French
simply,7,,,,
spirit,7,,,,
splendid,7,splendid,Latin,Irish,Latin;Irish
stared,7,,,,
staring,7,,,,
step,7,step,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Slavonic
stuff,7,stuff,Old French,German,Old French;German
style,7,,,,
sudden,7,sudden,Old French,Latin,Old French;Latin
takes,7,take,Old English,Old Norse,Old English;Old Norse;Germanic;German;Middle Dutch;Dutch
therefore,7,therefore,Old English,Dutch,Old English;Dutch;German
thrown,7,,,,
tip,7,,,,
toast,7,,,,
top,7,top,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Dutch;German
try,7,try,Old French,,Old French
useless,7,,,,
watching,7,watch,Old English,Germanic,Old English;Germanic
whole,7,whole,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Slavonic
writing,7,writing,Old English,,Old English
able,6,able,Old French,Latin,Old French;Latin;English
account,6,account,Old French,,Old French
adventure,6,,,,
afterwards,6,,,,
alive,6,alive,Old English,,Old English
allow,6,allow,English,Old French,English;Old French;Latin
alphy,6,,,,
american,6,,,,
angry,6,angry,Old Norse,English,Old Norse;English
annie,6,,,,
anyway,6,anyway,English,,English
applause,6,applause,Latin,,Latin
arranging,6,arrange,Old French,,Old French
aside,6,aside,English,,English
asking,6,as,Old English,German,Old English;German;Latin
ate,6,,,,
awkward,6,,,,
beer,6,beer,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German;Germanic;Latin;Greek;French;Spanish;Slavonic
below,6,below,English,,English
bent,6,,,,
blind,6,,,,
butler,6,butler,Old French,,Old French
cabbage,6,cabbage,Old French,Latin,Old French;Latin;Italian
cabman,6,,,,
calling,6,,,,
cases,6,case,American English,English,American English;English
cheek,6,cheek,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Greek
coloured,6,colour,English,,English
comes,6,come,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Sanskrit;Greek;Latin
cool,6,,,,
corkscrew,6,,,,
curate,6,curate,Latin,,Latin
curious,6,curious,Old French,Latin,Old French;Latin;English
deceased,6,,,,
devil,6,devil,Old English,Latin,Old English;Latin;Italian;French;Spanish;German;Greek;Germanic
die,6,die,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Old Saxon;German;Old Irish;Slavonic;Russian;Old English;Dutch
difficulty,6,difficulty,Old French,Latin,Old French;Latin
drive,6,drive,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Old Norse
duties,6,duty,Old French,Latin,Old French;Latin
earnestly,6,earnestly,Old English,,Old English
earth,6,earth,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Irish
ease,6,ease,Old French,,Old French
eating,6,ea,Old English,,Old English
ends,6,end,Old English,Germanic,Old English;Germanic;Old Frisian;Old Dutch;Old Norse;German
enthusiasm,6,enthusiasm,French,Latin,French;Latin;Greek
escape,6,escape,Old French,,Old French
evidently,6,,,,
expressed,6,,,,
failure,6,failure,Old French,English,Old French;English
faith,6,faith,Old French,Latin,Old French;Latin;Greek;English
final,6,final,Old French,Latin,Old French;Latin
fixed,6,,,,
following,6,following,Old English,,Old English
forgotten,6,,,,
fro,6,fro,Old Norse,Germanic,Old Norse;Germanic;Old English
gallery,6,gallery,French,Latin,French;Latin
galway,6,,,,
gazing,6,,,,
generation,6,generation,Old French,Latin,Old French;Latin
george,6,george,Latin,Greek,Latin;Greek
gravely,6,,,,
guests,6,guest,Old English,Germanic,Old English;Germanic;Old Frisian;Dutch;German;Latin;Greek;Slavonic;Old Norse
hall-door,6,,,,
hearers,6,,,,
heels,6,,,,
higgins,6,,,,
hold,6,hold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
human,6,human,Old French,Latin,Old French;Latin;Old English;Germanic;American English
hung,6,hung,American English,English,American English;English
ill,6,ill,Old Norse,,Old Norse
image,6,image,Old French,,Old French
intention,6,intention,Old French,Latin,Old French;Latin
iron,6,,,,
joy,6,joy,Old French,Latin,Old French;Latin;Greek;Irish;American English;English
knock,6,knock,Old English,,Old English
knows,6,know,Old English,Germanic,Old English;Germanic;German;Slavonic;Russian;Latin;Greek;Sanskrit;French
lamps,6,lamp,Old French,Latin,Old French;Latin;Greek;Old Irish;Old English
land,6,land,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Old Irish;Welsh;French;Slavonic;American English
landing,6,,,,
laugh,6,,,,
letters,6,,,,
lighted,6,light,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Latin;Old Irish
line,6,,,,
lively,6,lively,Old English,,Old English
manners,6,,,,
martin,6,martin,French,,French
meant,6,,,,
meeting,6,meeting,Old English,,Old English
melody,6,melody,Old French,Latin,Old French;Latin;Greek
memories,6,memory,Old French,Latin,Old French;Latin;Sanskrit;Greek;Welsh;Old Norse;Old English;Dutch
minds,6,mind,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Russian;American English
musical,6,,,,
names,6,name,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Sanskrit;Greek;Latin;Slavonic;Russian;Old Irish
nannie,6,,,,
nationalist,6,,,,
north,6,north,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Greek;Old Irish;Arabic;Old French;Italian;Spanish
o'callaghan,6,,,,
observed,6,observe,Old French,Latin,Old French;Latin
odour,6,odour,English,,English
offer,6,offer,Old French,,Old French
opera,6,opera,Italian,Latin,Italian;Latin;Greek
ordered,6,,,,
pace,6,,,,
page,6,page,Old French,Latin,Old French;Latin
pain,6,pain,Old French,English,Old French;English
pat,6,,,,
path,6,path,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
paying,6,,,,
places,6,place,French,,French
poems,6,poem,French,Latin,French;Latin;Greek
pointing,6,,,,
pound,6,pound,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Old Frisian;Old Norse;Latin
pressed,6,press,Old French,Latin,Old French;Latin;Old English
private,6,private,Latin,,Latin
proceeded,6,proceed,Old French,Latin,Old French;Latin
public-house,6,,,,
pulled,6,pull,American English,English,American English;English
purpose,6,purpose,Old French,Latin,Old French;Latin
quarter,6,quarter,Old French,Latin,Old French;Latin;English
questions,6,question,Old French,Latin,Old French;Latin
railway,6,,,,
rapidly,6,rapid,French,Latin,French;Latin;Greek
recognised,6,recognise,English,,English
religious,6,religious,Old French,Latin,Old French;Latin
respect,6,respect,French,Latin,French;Latin
rest,6,rest,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;American English
review,6,review,French,Latin,French;Latin
riviere,6,,,,
rooms,6,room,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch;Latin;Old Irish;Slavonic;Russian
rose,6,rose,Old English,Latin,Old English;Latin;Italian;Spanish;French;Dutch;German;Polish;Russian;Irish;Welsh;Greek;Turkish
save,6,,,,
served,6,,,,
settled,6,,,,
shillings,6,shilling,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Dutch;Slavonic;Polish;Spanish;French;Italian
shining,6,shin,Old English,Germanic,Old English;Germanic;Dutch;German
shoes,6,shoe,Old English,,Old English
sign,6,sign,Old French,Latin,Old French;Latin
silk,6,silk,Old English,Latin,Old English;Latin;Greek;Old Norse;Germanic;Old French;Spanish;Italian;Dutch;German;Slavonic;American English
sixpence,6,,,,
stamping,6,stamp,German,,German
stay,6,,,,
straight,6,,,,
suit,6,,,,
swiftly,6,,,,
terms,6,,,,
terrible,6,terrible,Old French,Latin,Old French;Latin;Sanskrit;Greek;Slavonic;Irish
third,6,third,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;Dutch;Old Norse;Sanskrit;Greek;Latin;Italian;Spanish;French;Slavonic;Old Irish;Welsh
tie,6,tie,Old English,Germanic,Old English;Germanic;Old Norse;American English
tightly,6,tight,Old Norse,Old English,Old Norse;Old English;Germanic;German;Irish;Persian;Sanskrit;American English
trembling,6,tremble,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;Slavonic;Old English
troubled,6,,,,
truth,6,truth,Old English,Germanic,Old English;Germanic
twenty,6,twenty,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Dutch;German;French
upwards,6,upward,Old English,German,Old English;German;Middle Dutch;Dutch
view,6,,,,
warmly,6,,,,
wet,6,wet,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;American English
windows,6,window,Old Norse,Old English,Old Norse;Old English;Germanic;Latin;German
wine,6,,,,
works,6,works,Old English,,Old English
younger,6,young,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
abruptly,5,abrupt,Latin,,Latin
accompanist,5,,,,
advice,5,advice,Old French,Latin,Old French;Latin;English
alluding,5,allude,French,Latin,French;Latin
annoyed,5,,,,
appearance,5,appearance,Old French,Latin,Old French;Latin
approached,5,,,,
arrived,5,arrive,Old French,Latin,Old French;Latin
artiste,5,artiste,English,French,English;French
assumed,5,assume,Latin,,Latin
attention,5,attention,Latin,,Latin
attitude,5,attitude,French,Italian,French;Italian;Latin
bade,5,bade,Old English,,Old English
barman,5,,,,
beat,5,,,,
bedroom,5,,,,
believed,5,believe,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
benches,5,bench,Old English,,Old English
beneath,5,beneath,Old English,Germanic,Old English;Germanic
bernard,5,bernard,German,,German
blouse,5,blouse,French,English,French;English;Latin
bob,5,bob,English,,English
boots,5,boot,Spanish,,Spanish
bore,5,,,,
bosom,5,bosom,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
box,5,box,Old English,Latin,Old English;Latin;Greek;German
breast,5,breast,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German;Old Irish
burst,5,burst,English,,English
capital,5,capital,Old French,Latin,Old French;Latin;Old English
captain,5,,,,
careful,5,careful,Old English,,Old English
carriage,5,carriage,Old French,,Old French
cars,5,car,French,Latin,French;Latin;Old Irish;Welsh;Italian;Spanish
carve,5,carve,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Greek
cast,5,,,,
character,5,character,Old French,Latin,Old French;Latin;Greek
chin,5,chin,American English,English,American English;English
christ,5,christ,Old English,Latin,Old English;Latin;Greek;Irish
clever,5,clever,Old English,Old Norse,Old English;Old Norse;American English
coffin,5,coffin,Old French,Latin,Old French;Latin;Italian;Spanish;Greek;English
coldly,5,,,,
companions,5,companion,Old French,Latin,Old French;Latin;Germanic;Old English
confess,5,confess,Old French,Latin,Old French;Latin;Old English
continent,5,continent,Latin,,Latin
cook,5,,,,
counted,5,count,Old French,Latin,Old French;Latin
crossing,5,,,,
crying,5,cry,Old French,Latin,Old French;Latin;Italian;English
decided,5,,,,
delicate,5,delicate,Latin,,Latin
details,5,detail,Old French,,Old French
directed,5,direct,Latin,,Latin
direction,5,direction,Latin,,Latin
dirty,5,,,,
disappointed,5,,,,
doran,5,,,,
double,5,double,Old French,Latin,Old French;Latin
drinks,5,drink,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Greek;Latin;Irish;Slavonic;Russian
easy,5,easy,Old French,Old English,Old French;Old English;Germanic;German
eaten,5,eaten,Old English,,Old English
educated,5,,,,
eh,5,,,,
either,5,either,Old English,Dutch,Old English;Dutch;German
elbows,5,,,,
engine,5,engine,Old French,Latin,Old French;Latin
english,5,english,Old English,,Old English
enjoy,5,enjoy,Old French,Latin,Old French;Latin;Old English
eve,5,eve,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse
exactly,5,,,,
example,5,example,Old French,Latin,Old French;Latin
exclaimed,5,exclaim,French,Latin,French;Latin
eyebrows,5,eyebrow,Old English,,Old English
fanning,5,fan,Old English,Latin,Old English;Latin
finger,5,finger,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
flight,5,flight,Old English,Germanic,Old English;Germanic;Dutch;Old Norse;German
flung,5,,,,
flynn,5,flynn,Irish,,Irish
food,5,food,Old English,Germanic,Old English;Germanic;Greek;Latin;Slavonic;Russian
fool,5,,,,
foolish,5,foolish,Old English,,Old English
friday,5,friday,Old English,Germanic,Old English;Germanic;Latin;Greek;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Old French;Spanish
furey,5,,,,
furlong,5,furlong,Old English,,Old English
furniture,5,furniture,French,English,French;English;Latin
gaily,5,gaily,English,,English
glancing,5,,,,
gold,5,gold,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Middle Dutch;Dutch;Old Norse;Slavonic;Russian;Sanskrit
gradually,5,,,,
grafton,5,,,,
greatly,5,greatly,Middle Dutch,Dutch,Middle Dutch;Dutch
happen,5,happen,Old English,,Old English
harford,5,,,,
harry,5,harry,English,French,English;French
health,5,health,Old English,Germanic,Old English;Germanic;Old Norse
hearing,5,,,,
heartily,5,,,,
hers,5,hers,Old English,,Old English
history,5,history,Old French,Latin,Old French;Latin;Greek;English
honest,5,honest,Old French,Latin,Old French;Latin
hungarian,5,,,,
hurried,5,,,,
idle,5,,,,
imagination,5,imagination,Old French,Latin,Old French;Latin
instant,5,instant,Old French,Latin,Old French;Latin
instead,5,instead,English,Latin,English;Latin;French
instinct,5,instinct,Latin,,Latin
interval,5,interval,Old French,Latin,Old French;Latin
invalid,5,invalid,Latin,,Latin
jesuits,5,jesuit,Latin,,Latin
join,5,join,Old French,Latin,Old French;Latin;English
journey,5,journey,Old French,,Old French
jumped,5,,,,
keon,5,,,,
kindly,5,kindly,Old English,,Old English
kissed,5,kiss,Old English,,Old English
knelt,5,,,,
lass,5,lass,Old Norse,,Old Norse
leaf,5,,,,
learned,5,,,,
lemonade,5,lemonade,French,English,French;English;Spanish
lest,5,lest,Old English,,Old English
level,5,level,English,,English
lonely,5,,,,
lost,5,,,,
lovely,5,lovely,Old English,,Old English
makes,5,make,Old English,Germanic,Old English;Germanic
mamma,5,mamma,Greek,Latin,Greek;Latin;Persian;Russian;German;French;Welsh;English
mansion,5,mansion,Old French,Latin,Old French;Latin;Greek;Persian;English
match,5,,,,
meaning,5,,,,
mentioned,5,mention,Old French,,Old French
mill,5,,,,
month,5,month,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse
mood,5,,,,
moreover,5,,,,
murmur,5,murmur,Old French,Latin,Old French;Latin;Sanskrit;Greek
murmured,5,murmur,Old French,Latin,Old French;Latin;Sanskrit;Greek
mystery,5,mystery,Latin,,Latin
neighbours,5,neighbour,English,,English
nervous,5,nervous,Latin,,Latin
next-door,5,,,,
