word,word count,root word,root language,second language,ranked languages
meaneth,2,,,,
measures,2,measure,Old French,Latin,Old French;Latin;Old English;American English
meat,2,meat,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;German;Middle Dutch;Dutch;Sanskrit;Old Irish;French;American English
medicine,2,medicine,Old French,Latin,Old French;Latin;English;American English
mediocrity,2,mediocrity,French,Latin,French;Latin
meeting,2,meeting,Old English,,Old English
mercy-seat,2,,,,
meritum,2,,,,
message,2,message,Old French,Latin,Old French;Latin;Old English
meum,2,,,,
michael,2,michael,Latin,French,Latin;French;Spanish;Greek
middest,2,,,,
milke,2,,,,
mislike,2,mislike,Old English,,Old English
mist,2,mist,Old English,Germanic,Old English;Germanic;German;Dutch;Greek;Slavonic;Sanskrit
mistaking,2,,,,
moderate,2,,,,
modern,2,modern,French,Latin,French;Latin
moderne,2,,,,
modesty,2,modesty,French,Latin,French;Latin
moloch,2,moloch,Latin,Greek,Latin;Greek
monks,2,monk,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German;Latin;French;Spanish;Italian;Greek
monopolies,2,monopoly,Latin,Greek,Latin;Greek;Sanskrit;Slavonic;Russian;Old Norse;Dutch;German;Old French
monopoly,2,monopoly,Latin,Greek,Latin;Greek;Sanskrit;Slavonic;Russian;Old Norse;Dutch;German;Old French
monuments,2,monument,Old French,Latin,Old French;Latin
mortalls,2,,,,
mothers,2,,,,
motive,2,motive,Old French,Latin,Old French;Latin
motives,2,motive,Old French,Latin,Old French;Latin
mourners,2,,,,
moveable,2,,,,
moveth,2,,,,
multiply,2,multiply,Old French,Latin,Old French;Latin
multiplying,2,multiply,Old French,Latin,Old French;Latin
multitudes,2,multitude,Old French,Latin,Old French;Latin
murder,2,murder,Old English,Germanic,Old English;Germanic;German
muscles,2,muscle,French,Latin,French;Latin;Greek;Slavonic;German;Arabic;English;American English
musick,2,,,,
mutable,2,mutable,Latin,Sanskrit,Latin;Sanskrit;Slavonic;Polish
mute,2,,,,
mutiny,2,,,,
nadab,2,,,,
natures,2,nature,Old French,Latin,Old French;Latin
navigation,2,navigation,French,Latin,French;Latin
nazareth,2,,,,
necessitated,2,necessitate,Latin,English,Latin;English
needlesse,2,,,,
needlessely,2,,,,
negations,2,negation,Old French,Latin,Old French;Latin
neglecteth,2,,,,
negligently,2,negligent,Old French,Latin,Old French;Latin
neighbouring,2,neighbour,English,,English
news,2,news,French,Latin,French;Latin
nigh,2,nigh,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German
nobility,2,nobility,Old French,Latin,Old French;Latin
notions,2,notions,American English,English,American English;English
nourisheth,2,,,,
nourishing,2,,,,
nutrition,2,nutrition,Old French,Latin,Old French;Latin
objections,2,objection,Old French,Latin,Old French;Latin
obscurer,2,obscure,French,Latin,French;Latin
observers,2,,,,
observeth,2,,,,
odour,2,odour,English,,English
offenders,2,offender,French,,French
offending,2,offend,Old French,Latin,Old French;Latin;English
offensive,2,,,,
omnem,2,,,,
onyons,2,,,,
opportunities,2,opportunity,Old French,Latin,Old French;Latin
opposed,2,oppose,Old French,Latin,Old French;Latin
oppressing,2,oppress,Old French,Latin,Old French;Latin
optative,2,optative,French,Latin,French;Latin
ordaine,2,,,,
ordereth,2,,,,
orderly,2,,,,
organicall,2,,,,
ostenta,2,,,,
ours,2,ours,English,,English
overcommeth,2,,,,
overseer,2,,,,
owed,2,owe,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Sanskrit;Latin
owned,2,,,,
owners,2,,,,
painfull,2,,,,
palat,2,,,,
panique,2,,,,
paper,2,,,,
parable,2,parable,Old French,Latin,Old French;Latin;Greek;Old English;Italian
paradox,2,paradox,French,Latin,French;Latin;Greek
parliament,2,parliament,Old French,Latin,Old French;Latin
parole,2,,,,
parsimony,2,parsimony,Latin,,Latin
partake,2,partake,English,Latin,English;Latin
patriarchs,2,patriarch,Old French,Latin,Old French;Latin;Greek
pattern,2,,,,
pauls,2,paul,Latin,Old French,Latin;Old French;Italian;Spanish;Russian
payeth,2,,,,
peaceable,2,peaceable,Old French,,Old French
peculiarly,2,peculiar,Latin,,Latin
peculium,2,,,,
pen,2,,,,
penalties,2,penalty,French,Latin,French;Latin
penitent,2,penitent,Old French,Latin,Old French;Latin
pentateuch,2,pentateuch,Latin,Greek,Latin;Greek;Old English
peoples,2,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
peremptory,2,peremptory,French,Latin,French;Latin
perfection,2,perfection,Old French,Latin,Old French;Latin
perfidious,2,perfidious,Latin,,Latin
permanence,2,permanence,French,Latin,French;Latin
persecution,2,persecution,Old French,Latin,Old French;Latin
perseverance,2,perseverance,Old French,Latin,Old French;Latin
persist,2,persist,French,Latin,French;Latin
persona,2,persona,Latin,,Latin
pertaining,2,pertain,Old French,Latin,Old French;Latin
petition,2,,,,
phantasms,2,phantasm,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Irish
philistines,2,philistine,German,English,German;English
philosophicall,2,,,,
physicians,2,physician,Old French,Latin,Old French;Latin
physiques,2,physique,French,Latin,French;Latin;Greek
pilate,2,pilate,Latin,,Latin
pile,2,pile,American English,English,American English;English
pinnacle,2,pinnacle,Old French,Latin,Old French;Latin
pisteno,2,,,,
pit,2,pit,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Middle Dutch;Dutch;German;Latin
placing,2,place,French,,French
plague,2,plague,Middle Dutch,Dutch,Middle Dutch;Dutch
plagues,2,plague,Middle Dutch,Dutch,Middle Dutch;Dutch
plains,2,,,,
planting,2,planting,Old English,,Old English
pleaders,2,,,,
pleurisie,2,,,,
poem,2,poem,French,Latin,French;Latin;Greek
pontificall,2,,,,
portenta,2,,,,
pose,2,pose,French,,French
possessor,2,,,,
possest,2,posse,Latin,,Latin
powerfull,2,,,,
poyson,2,,,,
praedominant,2,,,,
praefect,2,,,,
praesumtion,2,,,,
praetermitted,2,,,,
praetors,2,praetor,Latin,,Latin
prayeth,2,,,,
preacheth,2,,,,
precedence,2,,,,
precious,2,,,,
prediction,2,prediction,French,Latin,French;Latin
predominant,2,predominant,French,Latin,French;Latin
preface,2,,,,
preferment,2,,,,
preferred,2,prefer,Old French,Latin,Old French;Latin;English
preferring,2,prefer,Old French,Latin,Old French;Latin;English
presbyterians,2,presbyterian,Latin,Greek,Latin;Greek
prescribe,2,prescribe,Latin,,Latin
pressed,2,press,Old French,Latin,Old French;Latin;Old English
presumptuously,2,presumptuous,Old French,Latin,Old French;Latin
pretences,2,,,,
pretender,2,pretender,English,,English
pretext,2,pretext,French,Latin,French;Latin
prevail,2,prevail,Old French,Latin,Old French;Latin;English
prevent,2,prevent,Latin,English,Latin;English
prevented,2,prevent,Latin,English,Latin;English
prevention,2,prevention,French,Latin,French;Latin
priapus,2,,,,
prices,2,price,Old French,,Old French
prima,2,prima,Italian,Latin,Italian;Latin
principalities,2,principality,Old French,Latin,Old French;Latin
principle,2,principle,Old French,Latin,Old French;Latin;English
printed,2,print,Old French,Latin,Old French;Latin;Middle Dutch;Dutch;Germanic;English
prisoner,2,prisoner,English,Old French,English;Old French
processions,2,procession,Old English,Old French,Old English;Old French;Latin
procincts,2,,,,
procreation,2,procreation,Old French,Latin,Old French;Latin
procuration,2,,,,
procurator,2,procurator,Old French,Latin,Old French;Latin
professor,2,professor,Old French,Latin,Old French;Latin
professors,2,professor,Old French,Latin,Old French;Latin
profitably,2,,,,
progresse,2,,,,
prohibited,2,prohibit,Latin,,Latin
prometheus,2,prometheus,Greek,Sanskrit,Greek;Sanskrit
promulgation,2,promulgation,French,Latin,French;Latin
prophecyeth,2,,,,
propheticall,2,,,,
proportionably,2,,,,
proportions,2,proportion,Old French,Latin,Old French;Latin
proposed,2,propose,Old French,,Old French
propounding,2,propound,English,Latin,English;Latin
prostrate,2,,,,
protector,2,protector,Old French,Latin,Old French;Latin
protects,2,protect,Latin,,Latin
protestation,2,protestation,Old French,Latin,Old French;Latin
providentia,2,,,,
provision,2,,,,
provocation,2,provocation,Old French,Latin,Old French;Latin
provoked,2,provoke,Old French,Latin,Old French;Latin
prudentia,2,,,,
psalme,2,,,,
psalmes,2,psalm,Old English,Old French,Old English;Old French;Latin;Greek;German
ptolemy,2,ptolemy,Greek,,Greek
publishing,2,,,,
punisheth,2,,,,
purchase,2,purchase,Old French,,Old French
pure,2,pure,Old English,Old French,Old English;Old French;Latin;Sanskrit;Irish;German
purifie,2,,,,
pursue,2,pursue,Old French,Latin,Old French;Latin
pursuit,2,pursuit,Old French,,Old French
puts,2,put,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;Old Norse
quarrel,2,quarrel,Old French,,Old French
quarrells,2,,,,
quit,2,quit,Old French,,Old French
quite,2,quite,English,,English
quote,2,,,,
quotidian,2,quotidian,Old French,Latin,Old French;Latin
racha,2,,,,
rammes,2,,,,
range,2,range,Old French,,Old French
ranging,2,range,Old French,,Old French
rank,2,,,,
ratification,2,ratification,French,Latin,French;Latin
reader,2,reader,Old English,Dutch,Old English;Dutch;German
reality,2,reality,French,Latin,French;Latin
reasoneth,2,,,,
rebellious,2,rebellious,Latin,,Latin
rebuke,2,,,,
recall,2,,,,
recalled,2,,,,
receiver,2,receiver,Old French,,Old French
receivers,2,receiver,Old French,,Old French
receives,2,receive,Old French,Latin,Old French;Latin
reckonings,2,reckoning,Dutch,German,Dutch;German
reckons,2,reckon,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
reconciled,2,reconcile,Old French,Latin,Old French;Latin
reconciliation,2,reconciliation,Old French,Latin,Old French;Latin
recreation,2,recreation,Old French,Latin,Old French;Latin
redounds,2,redound,Old French,Latin,Old French;Latin
reforme,2,,,,
regal,2,regal,Old French,Latin,Old French;Latin;Sanskrit;Persian;Old Irish;Old English;German;Old Norse
regiment,2,,,,
regis,2,,,,
registring,2,,,,
rehoboam,2,,,,
rejection,2,rejection,French,Latin,French;Latin
relapse,2,,,,
release,2,release,Old French,,Old French
religions,2,religion,Old French,Latin,Old French;Latin;English
remainder,2,remainder,Old French,,Old French
remaine,2,,,,
remembring,2,,,,
remit,2,remit,Latin,,Latin
remitting,2,remit,Latin,,Latin
renders,2,,,,
renovation,2,renovation,French,Latin,French;Latin
repeale,2,,,,
repeat,2,,,,
repenting,2,repent,Old French,Latin,Old French;Latin
reprehended,2,reprehend,Latin,,Latin
representers,2,,,,
reproach,2,reproach,Old French,,Old French
reprobates,2,,,,
reproved,2,reprove,Old French,Latin,Old French;Latin
requitall,2,,,,
requite,2,requite,English,,English
resembled,2,resemble,Old French,Latin,Old French;Latin
resembleth,2,,,,
resideth,2,,,,
resigned,2,,,,
resisted,2,resist,Old French,Latin,Old French;Latin
resolved,2,,,,
responsible,2,responsible,French,Latin,French;Latin
rested,2,,,,
resteth,2,,,,
restraineth,2,,,,
retaine,2,,,,
retaineth,2,,,,
retaining,2,retain,Old French,Latin,Old French;Latin
retarded,2,retarded,Italian,,Italian
retayned,2,,,,
retention,2,retention,Latin,,Latin
retribution,2,retribution,Old French,Latin,Old French;Latin
returne,2,,,,
returneth,2,,,,
returning,2,return,Old French,,Old French
rev,2,,,,
revenged,2,revenge,Old French,Latin,Old French;Latin;American English;English
reviling,2,revile,Old French,,Old French
rex,2,rex,Latin,Sanskrit,Latin;Sanskrit;Old Irish
rhetorically,2,rhetorical,Latin,Greek,Latin;Greek
rider,2,rider,Old English,,Old English
ridiculous,2,ridiculous,Latin,,Latin
rigorously,2,rigorous,Old French,Latin,Old French;Latin
riseth,2,,,,
rivers,2,river,Old French,Latin,Old French;Latin;Spanish;Italian;Old English
roaring,2,,,,
robbery,2,robbery,Old French,,Old French
rock,2,,,,
rote,2,rote,Old French,Latin,Old French;Latin
ruines,2,,,,
sadduces,2,,,,
sadler,2,,,,
salt,2,salt,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Greek;Latin;Slavonic;Old Irish;Welsh
salute,2,,,,
salve,2,salve,Old English,Germanic,Old English;Germanic;Dutch;German
sanctifie,2,,,,
sand,2,,,,
sapience,2,sapience,Old French,Latin,Old French;Latin
sate,2,sate,Latin,Old English,Latin;Old English;Germanic
satyres,2,satyr,Latin,Greek,Latin;Greek;English
savage,2,,,,
sayth,2,,,,
scandalizeth,2,,,,
schisme,2,,,,
school,2,school,Old English,Latin,Old English;Latin;Greek;Old French;Spanish;Italian;German;Welsh;Russian
schoolmaster,2,,,,
scorn,2,scorn,Old French,German,Old French;German;Middle Dutch;Dutch
scruple,2,,,,
seale,2,,,,
sealed,2,,,,
seasons,2,season,Old French,,Old French
seats,2,seat,Old French,Latin,Old French;Latin;Old English
secrets,2,secret,Latin,French,Latin;French
sect,2,sect,Old French,Latin,Old French;Latin
senators,2,senator,Old French,Latin,Old French;Latin;Old English
senselesse,2,,,,
septuagint,2,septuagint,Greek,Latin,Greek;Latin;English
sequels,2,sequel,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old Irish
serious,2,serious,French,Latin,French;Latin;Old English;German
services,2,service,Old French,Latin,Old French;Latin;English
setling,2,set,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Dutch;German
settling,2,settle,Old English,German,Old English;German;Old Norse
several,2,several,French,Latin,French;Latin;American English;English
severed,2,severe,French,Latin,French;Latin
sex,2,sex,Latin,,Latin
shake,2,shake,American English,English,American English;English
share,2,share,Old English,Germanic,Old English;Germanic;German;Old Norse
shee,2,,,,
shepherds,2,,,,
sheweth,2,,,,
shews,2,,,,
shifting,2,shift,Germanic,German,Germanic;German
shining,2,shin,Old English,Germanic,Old English;Germanic;Dutch;German
shortnesse,2,,,,
shouldest,2,should,Old English,,Old English
show,2,show,American English,English,American English;English
shown,2,,,,
shrine,2,shrine,Old English,Latin,Old English;Latin;Dutch;German;French;Russian
sichem,2,,,,
sidney,2,,,,
significative,2,,,,
silenced,2,,,,
silent,2,silent,Latin,,Latin
singularly,2,,,,
sinneth,2,,,,
sitting,2,,,,
six,2,six,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Sanskrit;Persian;Greek;Latin;Slavonic;Polish;Russian;Old Irish;Welsh;French
sixt,2,,,,
sixthly,2,sixth,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
slaughter,2,slaughter,Old Norse,Germanic,Old Norse;Germanic;Old English
slave,2,,,,
sleepeth,2,,,,
sleeping,2,,,,
slumbering,2,,,,
smell,2,smell,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
smelling,2,smell,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German
snatch,2,,,,
sociable,2,sociable,French,Latin,French;Latin
sodome,2,,,,
solemne,2,,,,
solicitude,2,solicitude,French,Latin,French;Latin
solitary,2,solitary,Old French,Latin,Old French;Latin
solitudes,2,solitude,Old French,Latin,Old French;Latin;English
sometime,2,,,,
somewhere,2,,,,
sooner,2,soon,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;German;American English
sorcerers,2,sorcerer,Old French,Latin,Old French;Latin;Spanish;Italian
sowing,2,so,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Greek
spain,2,spain,French,Latin,French;Latin;Old English
spare,2,spare,Old English,Old Norse,Old English;Old Norse
spared,2,spare,Old English,Old Norse,Old English;Old Norse
specified,2,,,,
specious,2,specious,Latin,English,Latin;English
spectator,2,spectator,Latin,,Latin
spectators,2,spectator,Latin,,Latin
spent,2,,,,
spoil,2,spoil,Old French,Latin,Old French;Latin;Spanish;Italian
spoyling,2,,,,
standeth,2,,,,
stands,2,stand,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;German;Dutch
starrs,2,,,,
start,2,,,,
stated,2,state,Latin,,Latin
stations,2,station,Old French,Latin,Old French;Latin;English
statutes,2,statute,Old French,Latin,Old French;Latin
steddy,2,,,,
stick,2,stick,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;American English
stint,2,stint,Old English,Germanic,Old English;Germanic;Old Norse;German
stir,2,stir,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German
stirrop,2,,,,
stoa,2,stoa,Greek,,Greek
stoned,2,,,,
stool,2,stool,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Slavonic;French
straight,2,,,,
strangled,2,strangle,Old French,Latin,Old French;Latin;Greek
streams,2,stream,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
strengths,2,strength,Old English,Germanic,Old English;Germanic;German
stretch,2,,,,
strict,2,strict,Latin,,Latin
strike,2,,,,
striking,2,,,,
strings,2,,,,
stripes,2,stripe,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Germanic;Old Irish;American English;English
struggles,2,,,,
stubborn,2,,,,
stupid,2,stupid,French,Latin,French;Latin;Old English;German
subdivision,2,,,,
subjected,2,subject,Latin,,Latin
substracted,2,substract,Latin,,Latin
substraction,2,,,,
subversion,2,subversion,Old French,Latin,Old French;Latin
success,2,success,Latin,French,Latin;French;English
suffers,2,suffer,Old French,Latin,Old French;Latin;Old English
summed,2,sum,Old French,Latin,Old French;Latin
summes,2,,,,
summs,2,,,,
superiority,2,superiority,Latin,,Latin
superstructure,2,,,,
suspect,2,,,,
suspicion,2,suspicion,Old French,Latin,Old French;Latin;English;Greek;Russian;Slavonic;Dutch
sutes,2,,,,
swiftnesse,2,,,,
swords,2,sword,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
sworn,2,,,,
sylla,2,,,,
tacitly,2,tacit,French,Latin,French;Latin;Old Norse;Old Saxon;German
tacklings,2,,,,
talked,2,,,,
talking,2,,,,
tares,2,tare,French,Italian,French;Italian;Latin;Arabic
tartarus,2,tartarus,Greek,,Greek
tasting,2,taste,Old French,German,Old French;German;Russian
temper,2,,,,
temptations,2,temptation,Old French,Latin,Old French;Latin
tempted,2,tempt,Old French,Latin,Old French;Latin
tended,2,tend,English,,English
tendons,2,tendon,Latin,Greek,Latin;Greek
tenets,2,tenet,Latin,Sanskrit,Latin;Sanskrit;Persian;Greek;Slavonic;Old English
testifie,2,,,,
thanksgivings,2,,,,
thefts,2,theft,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;Latin
thess,2,,,,
thirteen,2,thirteen,Old English,Old Saxon,Old English;Old Saxon;Old Frisian;Dutch;German;Old Norse
thirty,2,thirty,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;Dutch;German
thornes,2,thorn,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German;Old Norse;Slavonic;Sanskrit;Greek;Irish
threatning,2,threat,Old English,Germanic,Old English;Germanic;Dutch;German;Latin;Slavonic;Irish;Welsh
threatnings,2,,,,
thrice,2,thrice,Old English,,Old English
throng,2,,,,
throughout,2,throughout,Old English,German,Old English;German
throw,2,,,,
throweth,2,,,,
thunderbolt,2,,,,
timorousnesse,2,,,,
tincture,2,tincture,Latin,German,Latin;German;Greek
token,2,,,,
tolerable,2,tolerable,French,Latin,French;Latin
toleration,2,toleration,French,Latin,French;Latin
tophet,2,,,,
tormenters,2,,,,
tortured,2,,,,
tract,2,tract,Latin,Irish,Latin;Irish
trades,2,trade,Middle Dutch,Dutch,Middle Dutch;Dutch;German;Old English
transmit,2,transmit,Latin,,Latin
transubstantiate,2,,,,
transubstantiated,2,,,,
travell,2,,,,
treasurers,2,treasurer,Old French,,Old French
trechery,2,,,,
tribulation,2,tribulation,Old French,Latin,Old French;Latin
tribunalls,2,,,,
tribunals,2,tribunal,Old French,Latin,Old French;Latin
tribune,2,tribune,Latin,Italian,Latin;Italian
trifles,2,,,,
triple,2,triple,Old French,Latin,Old French;Latin
tropes,2,trope,Latin,Greek,Latin;Greek;Sanskrit
troubling,2,trouble,Old French,,Old French
trump,2,,,,
trusteth,2,,,,
tumults,2,tumult,Old French,Latin,Old French;Latin
turne,2,,,,
turnes,2,turn,Old English,Old French,Old English;Old French;Latin;Greek;American English
type,2,,,,
tyth,2,,,,
unanimously,2,unanimous,Latin,,Latin
unavoydable,2,,,,
uncertainty,2,,,,
uncomely,2,,,,
unconceivable,2,,,,
uncontrolled,2,,,,
uncovered,2,,,,
undecided,2,,,,
undertaking,2,undertaking,Old English,,Old English
undervalue,2,,,,
undervaluing,2,,,,
undoubtedly,2,,,,
unexpected,2,,,,
unguided,2,,,,
unhurt,2,,,,
unintelligible,2,,,,
university,2,university,Old French,Latin,Old French;Latin;Spanish;German;Russian
unlawful,2,unlawful,Old English,,Old English
unpleasant,2,,,,
unpleasing,2,,,,
unproperly,2,,,,
unprovided,2,,,,
unquenchable,2,,,,
unspeakable,2,,,,
untyed,2,,,,
unusefull,2,,,,
unwilling,2,unwilling,Old English,,Old English
uprightnesse,2,,,,
ursinicus,2,,,,
uselesse,2,,,,
usurp,2,usurp,Old French,Latin,Old French;Latin
utmost,2,utmost,Old English,,Old English
vain-glory,2,,,,
vapour,2,vapour,English,,English
various,2,various,French,Latin,French;Latin
ve,2,,,,
veins,2,vein,Old French,Latin,Old French;Latin;English;Greek
vengeance,2,vengeance,Old French,Latin,Old French;Latin
venture,2,venture,French,,French
venus,2,venus,Old English,Latin,Old English;Latin;Sanskrit;Slavonic;Old Norse;Greek;American English
ver.4,2,,,,
verb,2,verb,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old English
vers,2,vers,French,,French
versutia,2,,,,
vertuous,2,,,,
vessels,2,vessel,Old French,Latin,Old French;Latin;English
vigor,2,vigor,Old French,Latin,Old French;Latin
village,2,village,Old French,Latin,Old French;Latin
violences,2,violence,Old French,Latin,Old French;Latin
vir,2,,,,
virgil,2,,,,
void,2,,,,
vulgarly,2,vulgar,Latin,Sanskrit,Latin;Sanskrit;Greek;Welsh
wait,2,wait,Old French,German,Old French;German
walls,2,wall,Old English,,Old English
wander,2,wander,Old English,Germanic,Old English;Germanic;Old Frisian;German;Middle Dutch;Dutch;French
wandreth,2,,,,
wash,2,wash,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Old French;Italian
washed,2,wash,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Old French;Italian
weakened,2,,,,
weakening,2,,,,
weapons,2,weapons,Russian,,Russian
weare,2,,,,
weighing,2,weigh,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
weight,2,weight,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
wens,2,wen,Old English,Germanic,Old English;Germanic;German;Dutch
western,2,western,Old English,,Old English
westerne,2,,,,
wheeles,2,,,,
wheels,2,,,,
whereto,2,,,,
wholsome,2,,,,
whomsoever,2,,,,
win,2,win,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
winneth,2,,,,
winning,2,win,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
wisely,2,wisely,Old English,,Old English
wisheth,2,,,,
witch,2,witch,American English,English,American English;English
witty,2,witty,Old English,,Old English
wondrous,2,wondrous,English,,English
workman,2,workman,Old English,Dutch,Old English;Dutch;Old Norse
wormes,2,,,,
worst,2,,,,
worthiest,2,,,,
worthinesse,2,,,,
wouldest,2,would,Old English,,Old English
wound,2,wound,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
wounded,2,wound,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch;German
wresting,2,wrest,Old English,Germanic,Old English;Germanic;Old Norse
writt,2,,,,
yeelding,2,,,,
zach,2,,,,
"1,2",1,,,,
"1,2,3",1,,,,
"1,2,3,4,5",1,,,,
"1,6",1,,,,
1.1,1,,,,
1.11,1,,,,
1.14,1,,,,
"1.16,17",1,,,,
"1.21,22",1,,,,
1.24,1,,,,
"1.32,33",1,,,,
1.5,1,,,,
"1.6,7",1,,,,
1.9,1,,,,
10.16,1,,,,
10.17,1,,,,
10.2,1,,,,
10.23,1,,,,
10.27,1,,,,
10.4,1,,,,
"10.5,6",1,,,,
"10.8,9",1,,,,
105.19,1,,,,
11.16,1,,,,
11.2,1,,,,
"11.2,3",1,,,,
11.29,1,,,,
11.3,1,,,,
"11.4,5",1,,,,
11.51,1,,,,
12.1,1,,,,
12.12,1,,,,
12.14,1,,,,
12.15,1,,,,
12.19,1,,,,
12.2,1,,,,
12.23,1,,,,
12.28,1,,,,
12.32,1,,,,
12.47,1,,,,
120,1,,,,
126,1,,,,
"13,14",1,,,,
13..26,1,,,,
"13.1,2,3",1,,,,
13.17,1,,,,
13.25,1,,,,
13.3,1,,,,
13.46,1,,,,
13.8,1,,,,
133.3,1,,,,
137,1,,,,
"14,15",1,,,,
14.21,1,,,,
14.3,1,,,,
14.39,1,,,,
"14.6,19",1,,,,
14.7,1,,,,
15.1,1,,,,
15.19,1,,,,
15.20,1,,,,
"15.21,22",1,,,,
15.24,1,,,,
15.42,1,,,,
15.7,1,,,,
15/25,1,,,,
15th,1,,,,
"16,17",1,,,,
16.10,1,,,,
16.15,1,,,,
16.17,1,,,,
16.6,1,,,,
1651,1,,,,
17.12,1,,,,
17.15,1,,,,
17.18,1,,,,
17.2,1,,,,
17.21,1,,,,
17.23,1,,,,
17.25,1,,,,
17.34,1,,,,
17.41,1,,,,
17.7,1,,,,
"17.7,8",1,,,,
17.8,1,,,,
17.9,1,,,,
18.19,1,,,,
18.4,1,,,,
18.6,1,,,,
18th,1,,,,
19.39,1,,,,
19.5,1,,,,
19.6,1,,,,
2.10,1,,,,
2.11,1,,,,
2.14,1,,,,
2.22,1,,,,
2.23,1,,,,
2.26,1,,,,
2.27,1,,,,
2.28,1,,,,
2.30,1,,,,
"2.30,31",1,,,,
2.34,1,,,,
2.37,1,,,,
2.4,1,,,,
2.5,1,,,,
"20,21",1,,,,
"20,21,22,23,24",1,,,,
20.18,1,,,,
20.19,1,,,,
20.21,1,,,,
20.28,1,,,,
20.33,1,,,,
"20.37,38",1,,,,
20.7,1,,,,
"21,22",1,,,,
"21,22,23",1,,,,
"21,26",1,,,,
21.2,1,,,,
21.22,1,,,,
21.23,1,,,,
22.11,1,,,,
22.13,1,,,,
22.24,1,,,,
22.29,1,,,,
22.31,1,,,,
22.4,1,,,,
23.10,1,,,,
23.2,1,,,,
23.4,1,,,,
24.1,1,,,,
24.14,1,,,,
24.15,1,,,,
"24.3,7",1,,,,
24.35,1,,,,
24.49,1,,,,
24.5,1,,,,
25.11,1,,,,
25.41,1,,,,
25.6,1,,,,
26.30,1,,,,
26.5,1,,,,
27.1,1,,,,
27.21,1,,,,
27.23,1,,,,
27.3,1,,,,
27.6,1,,,,
28.12,1,,,,
28.19,1,,,,
28.3,1,,,,
28.30,1,,,,
29.1,1,,,,
29.10,1,,,,
29th,1,,,,
2e,1,,,,
3.1,1,,,,
3.13,1,,,,
3.14,1,,,,
3.16,1,,,,
3.18,1,,,,
3.19,1,,,,
3.20,1,,,,
3.21,1,,,,
3.36,1,,,,
3.93,1,,,,
30.25,1,,,,
31.10,1,,,,
"31.3,4,5,6",1,,,,
31.30,1,,,,
31.33,1,,,,
31.9,1,,,,
32.27,1,,,,
33.14,1,,,,
"34,35,36",1,,,,
34.9,1,,,,
35.30,1,,,,
35.31,1,,,,
35th,1,,,,
36.31,1,,,,
364,1,,,,
36th,1,,,,
"4.1,2",1,,,,
4.14,1,,,,
4.16,1,,,,
4.17,1,,,,
4.21,1,,,,
4.22,1,,,,
4.41,1,,,,
4.7,1,,,,
40.13,1,,,,
400,1,,,,
42,1,,,,
