word,word count,root word,root language,second language,ranked languages
homage,2,homage,Old French,Latin,Old French;Latin
honouring,2,honour,English,,English
hopes,2,hope,Old English,Old Frisian,Old English;Old Frisian;Middle Dutch;Dutch
horum,2,,,,
houshold,2,,,,
howbeit,2,,,,
huic,2,,,,
igitur,2,,,,
ii,2,,,,
impartial,2,impartial,English,,English
imperfect,2,imperfect,Old French,Latin,Old French;Latin
imperium,2,imperium,Latin,,Latin
impose,2,impose,Old French,,Old French
imposed,2,impose,Old French,,Old French
impoverish,2,impoverish,Old French,,Old French
impower,2,,,,
improving,2,improve,Old French,Latin,Old French;Latin
incapable,2,incapable,French,Latin,French;Latin
inconsiderable,2,inconsiderable,French,,French
inconveniency,2,inconveniency,Latin,,Latin
incumbent,2,incumbent,Latin,English,Latin;English
indispensably,2,,,,
infancies,2,infancy,French,Latin,French;Latin
infinite,2,infinite,Old French,Latin,Old French;Latin
infinitely,2,,,,
ingross,2,,,,
injuria,2,,,,
inland,2,inland,Old English,,Old English
innocence,2,innocence,Old French,Latin,Old French;Latin
inque,2,,,,
inroad,2,,,,
insolence,2,insolence,Latin,,Latin
instituted,2,institute,French,Latin,French;Latin
instructed,2,instruct,Latin,,Latin
intitled,2,,,,
intrinsic,2,intrinsic,French,Latin,French;Latin
introduce,2,introduce,Latin,,Latin
invading,2,invade,French,Latin,French;Latin
invasion,2,invasion,Old French,Latin,Old French;Latin
involves,2,involve,Latin,,Latin
iron,2,,,,
irreparable,2,irreparable,Old French,Latin,Old French;Latin
ix,2,,,,
james,2,james,English,Latin,English;Latin;Old French;Spanish;Italian;Welsh
jews,2,jew,Old French,Latin,Old French;Latin;Greek;Old English;German
jointly,2,,,,
judging,2,judge,Latin,,Latin
judicature,2,judicature,Latin,,Latin
juris,2,,,,
keeps,2,keep,Old English,Germanic,Old English;Germanic;Latin
king's,2,king's,Latin,,Latin
kingly,2,king,Old English,Germanic,Old English;Germanic;Dutch;Old Norse;Old Saxon;German;Slavonic;Russian
knowledge,2,knowledge,English,,English
lands,2,land,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German;Old Irish;Welsh;French;Slavonic;American English
language,2,language,Old French,Latin,Old French;Latin;English
latitude,2,latitude,Old French,Latin,Old French;Latin;Slavonic
laurels,2,laurel,Old French,Latin,Old French;Latin;Greek
law-makers,2,,,,
laying,2,la,Latin,,Latin
leaders,2,leader,Old English,,Old English
leagues,2,,,,
learning,2,learning,Old English,,Old English
lessen,2,,,,
lesser,2,,,,
letter,2,letter,Old French,Latin,Old French;Latin;Greek;Old English;German;Germanic
lev,2,,,,
lex,2,lex,Latin,,Latin
liberum,2,,,,
license,2,,,,
liked,2,like,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Latin;Norse
likeliest,2,,,,
limb,2,limb,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;German
limit,2,limit,Old French,Latin,Old French;Latin
limitation,2,limitation,Old French,Latin,Old French;Latin
lion,2,lion,Old French,Latin,Old French;Latin;Greek;Germanic;Old English;Old Frisian;Middle Dutch;Dutch;German;Slavonic;Polish;Old Irish;Welsh
lodged,2,lodge,Old French,,Old French
looking,2,loo,French,,French
lords,2,,,,
lose,2,lose,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Sanskrit;Greek;Latin;American English
lot,2,lot,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
loves,2,love,Old English,Germanic,Old English;Germanic;German
low,2,low,Old Norse,Germanic,Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German
man's,2,,,,
manage,2,manage,Italian,Latin,Italian;Latin;French;English
management,2,,,,
march,2,march,Old French,Germanic,Old French;Germanic;English;Latin;Italian;Spanish
mates,2,,,,
matrimony,2,matrimony,Old French,Latin,Old French;Latin
mature,2,mature,Latin,,Latin
meanest,2,mean,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Dutch;German;Slavonic;Old Irish;Welsh
meat,2,meat,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;German;Middle Dutch;Dutch;Sanskrit;Old Irish;French;American English
meet,2,,,,
memory,2,memory,Old French,Latin,Old French;Latin;Sanskrit;Greek;Welsh;Old Norse;Old English;Dutch
metal,2,metal,Old French,Latin,Old French;Latin;Greek
methods,2,method,Latin,Greek,Latin;Greek;Russian
middle,2,,,,
ministerial,2,ministerial,French,Latin,French;Latin
miserable,2,miserable,Old French,Latin,Old French;Latin
mistaken,2,,,,
mistress,2,mistress,Old French,,Old French
mixed,2,,,,
mixture,2,mixture,Old French,Latin,Old French;Latin
mockery,2,mockery,Old French,,Old French
monarchom,2,,,,
monarchs,2,monarch,French,Latin,French;Latin;Greek
move,2,move,English,,English
mr,2,,,,
natura,2,,,,
naturam,2,,,,
nec,2,,,,
neglect,2,neglect,Latin,,Latin
negligence,2,negligence,Old French,Latin,Old French;Latin
note,2,note,Old French,Latin,Old French;Latin
nourished,2,nourish,Old French,Latin,Old French;Latin
nuts,2,,,,
oath,2,oath,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Irish
obeyed,2,obey,Old French,Latin,Old French;Latin;Old English
obeying,2,obey,Old French,Latin,Old French;Latin;Old English
obliges,2,oblige,Old French,Latin,Old French;Latin
observe,2,observe,Old French,Latin,Old French;Latin
observing,2,observe,Old French,Latin,Old French;Latin
obstinate,2,obstinate,Latin,,Latin
occurrences,2,occurrence,French,Latin,French;Latin
offended,2,offend,Old French,Latin,Old French;Latin;English
office,2,office,Old French,Latin,Old French;Latin
omni,2,,,,
ordered,2,,,,
outward,2,outward,Old English,,Old English
owes,2,owe,Old English,Germanic,Old English;Germanic;Old Frisian;Old Norse;German;Sanskrit;Latin
owned,2,,,,
paction,2,,,,
pages,2,page,Old French,Latin,Old French;Latin
paid,2,,,,
papers,2,,,,
parcels,2,parcel,Old French,Latin,Old French;Latin
pardon,2,pardon,Old French,,Old French
parliaments,2,parliament,Old French,Latin,Old French;Latin
parties,2,party,Old French,American English,Old French;American English;English
passionate,2,passionate,Latin,,Latin
paterfamilias,2,paterfamilias,Latin,,Latin
patience,2,patience,Old French,Latin,Old French;Latin
pattern,2,,,,
paying,2,,,,
peaceful,2,,,,
penny,2,penny,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Old Saxon;Middle Dutch;Dutch;German;Latin;American English
peopled,2,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
peoples,2,people,Old French,Latin,Old French;Latin;Spanish;Italian;English;Arabic
perform,2,perform,Old French,English,Old French;English
perishable,2,perishable,French,,French
permit,2,,,,
permits,2,,,,
perpetually,2,perpetual,Old French,,Old French
picked,2,,,,
pitch,2,pitch,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Old Norse;Latin;Greek;Slavonic
planting,2,planting,Old English,,Old English
pocket,2,pocket,American English,English,American English;English
polyphemus,2,,,,
populi,2,,,,
portion,2,portion,Old French,Latin,Old French;Latin
possessor,2,,,,
possessors,2,,,,
posture,2,posture,French,Italian,French;Italian;Latin
potest,2,pot,Old English,Old French,Old English;Old French;Germanic;Old Frisian;Middle Dutch;Dutch;Latin
potestas,2,,,,
pounds,2,pound,Old English,Germanic,Old English;Germanic;German;Middle Dutch;Dutch;Old Frisian;Old Norse;Latin
powerful,2,,,,
pre-eminency,2,,,,
preached,2,preach,Old English,Latin,Old English;Latin;Old French
precedent,2,precedent,French,Latin,French;Latin;English
precise,2,precise,French,Latin,French;Latin
prefer,2,prefer,Old French,Latin,Old French;Latin;English
preferred,2,prefer,Old French,Latin,Old French;Latin;English
prepare,2,prepare,French,Latin,French;Latin
prescription,2,prescription,Old French,Latin,Old French;Latin
presumed,2,presume,Old French,Latin,Old French;Latin
presuming,2,presume,Old French,Latin,Old French;Latin
pretend,2,,,,
pretends,2,,,,
prevailed,2,prevail,Old French,Latin,Old French;Latin;English
prevails,2,prevail,Old French,Latin,Old French;Latin;English
priests,2,priest,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Frisian;Latin;Greek
principal,2,principal,Old French,Latin,Old French;Latin
principem,2,,,,
probable,2,probable,Old French,Latin,Old French;Latin
probably,2,,,,
procure,2,procure,Old French,Latin,Old French;Latin
promotes,2,promote,Old French,Latin,Old French;Latin
proof,2,proof,Old French,Latin,Old French;Latin
proportions,2,proportion,Old French,Latin,Old French;Latin
proprietor,2,,,,
propriety,2,propriety,Old French,Latin,Old French;Latin
propter,2,,,,
prosecuting,2,prosecute,Latin,,Latin
prosecution,2,prosecution,French,Latin,French;Latin
provocations,2,provocation,Old French,Latin,Old French;Latin
publicly,2,,,,
pull,2,pull,American English,English,American English;English
punishments,2,punishment,Old French,,Old French
pupilage,2,,,,
purely,2,,,,
purposes,2,purpose,Old French,Latin,Old French;Latin
purse,2,,,,
quam,2,,,,
quarrel,2,quarrel,Old French,,Old French
questioned,2,question,Old French,Latin,Old French;Latin
quibus,2,,,,
race,2,race,Old French,English,Old French;English
ranks,2,,,,
receives,2,receive,Old French,Latin,Old French;Latin
reckon,2,reckon,Old English,Germanic,Old English;Germanic;Old Frisian;Middle Dutch;Dutch;German
refuses,2,refuse,Old French,,Old French
rege,2,,,,
regno,2,,,,
regnum,2,,,,
relations,2,relation,Old French,Latin,Old French;Latin
relying,2,rely,Old French,Latin,Old French;Latin
remaining,2,remain,Old French,Latin,Old French;Latin;Spanish;Italian
remember,2,remember,Old French,Latin,Old French;Latin;English
removes,2,,,,
renders,2,,,,
renounced,2,renounce,Old French,Latin,Old French;Latin
repeat,2,,,,
repent,2,repent,Old French,Latin,Old French;Latin
represented,2,represent,Old French,Latin,Old French;Latin
requiring,2,require,Old French,Latin,Old French;Latin
requisite,2,requisite,Latin,,Latin
resists,2,resist,Old French,Latin,Old French;Latin
resolutions,2,resolution,Old French,Latin,Old French;Latin
respectful,2,,,,
respects,2,,,,
retake,2,,,,
retribute,2,retribute,Latin,,Latin
returns,2,return,Old French,,Old French
revelation,2,revelation,Old French,Latin,Old French;Latin
reverentia,2,,,,
revolutions,2,revolution,Old French,Latin,Old French;Latin
reward,2,reward,French,,French
rewarded,2,reward,French,,French
rightly,2,rightly,Old English,,Old English
rigour,2,rigour,English,,English
rivington,2,,,,
rob,2,rob,Old French,Germanic,Old French;Germanic;German;Old English
robbed,2,rob,Old French,Germanic,Old French;Germanic;German;Old English
robbery,2,robbery,Old French,,Old French
roots,2,root,Old English,Germanic,Old English;Germanic;Old Norse;German;Middle Dutch;Dutch;American English
ruling,2,,,,
running,2,,,,
sale,2,sale,Old English,Old Norse,Old English;Old Norse;Germanic;German
salus,2,,,,
samuel,2,samuel,Latin,Greek,Latin;Greek
savage,2,,,,
saw,2,saw,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Russian
sc,2,,,,
scattered,2,scatter,English,Norse,English;Norse
scilicet,2,scilicet,Latin,Old English,Latin;Old English
score,2,,,,
scrupulous,2,scrupulous,French,Latin,French;Latin
search,2,search,Old French,Latin,Old French;Latin;American English;English
sec,2,,,,
securing,2,,,,
sed,2,,,,
seemeth,2,,,,
self,2,self,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Dutch;German
self-preservation,2,,,,
semper,2,semper,Latin,,Latin
seriously,2,,,,
served,2,,,,
severe,2,severe,French,Latin,French;Latin
shadow,2,,,,
shews,2,,,,
signified,2,,,,
silent,2,silent,Latin,,Latin
sitting,2,,,,
skins,2,,,,
sold,2,sold,Old English,,Old English
soldier,2,,,,
sore,2,sore,Old English,Old Norse,Old English;Old Norse;Germanic;Old Frisian;Middle Dutch;Dutch;German;Old Irish
sorts,2,sort,Old French,Latin,Old French;Latin
sought,2,sought,Old English,,Old English
sown,2,,,,
spare,2,spare,Old English,Old Norse,Old English;Old Norse
speech,2,speech,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;German
spoiling,2,spoil,Old French,Latin,Old French;Latin;Spanish;Italian
spontaneous,2,spontaneous,Latin,,Latin
spread,2,spread,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German
station,2,station,Old French,Latin,Old French;Latin;English
steadily,2,,,,
stile,2,stile,Old English,Germanic,Old English;Germanic
strict,2,strict,Latin,,Latin
subditos,2,,,,
subduing,2,subdue,Old French,Latin,Old French;Latin;English
submitting,2,submit,Latin,,Latin
subvert,2,subvert,Old French,Latin,Old French;Latin
subverts,2,subvert,Old French,Latin,Old French;Latin
suit,2,,,,
suprema,2,,,,
suspected,2,,,,
swords,2,sword,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German
taxes,2,tax,Old French,Latin,Old French;Latin;Greek
teaches,2,teach,Old English,Germanic,Old English;Germanic;German
tenant,2,tenant,Old French,Latin,Old French;Latin
terrify,2,terrify,Latin,,Latin
thence,2,thence,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;German
thinking,2,thin,Old English,German,Old English;German;Dutch
threatened,2,threaten,Old English,,Old English
thro,2,,,,
throat,2,throat,Old English,Germanic,Old English;Germanic;German;Old Saxon;Middle Dutch;Dutch;Italian
tillage,2,,,,
tilled,2,,,,
timber,2,timber,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Greek;Latin;Dutch
titles,2,,,,
told,2,told,Old English,,Old English
tolerable,2,tolerable,French,Latin,French;Latin
totum,2,,,,
trace,2,trace,Old French,,Old French
tract,2,tract,Latin,Irish,Latin;Irish
train,2,train,Old French,Latin,Old French;Latin
transgress,2,transgress,French,Latin,French;Latin
transgressions,2,transgression,Old French,Latin,Old French;Latin
treat,2,,,,
tribes,2,tribe,Old French,Latin,Old French;Latin;English;Greek
troubles,2,trouble,Old French,,Old French
trusted,2,trust,Old Norse,,Old Norse
tuendi,2,,,,
tunc,2,,,,
tutor,2,,,,
tutors,2,,,,
tyrants,2,tyrant,Old French,Latin,Old French;Latin;Spanish;Italian;Greek
ulysses,2,ulysses,Latin,,Latin
umpirage,2,,,,
unassisted,2,,,,
uncertainty,2,,,,
uncultivated,2,,,,
understandings,2,understanding,Old English,,Old English
unfit,2,,,,
unity,2,unity,Old French,Latin,Old French;Latin
unjustly,2,,,,
unknown,2,unknown,Old English,,Old English
unpossessed,2,,,,
unsafe,2,,,,
useless,2,,,,
usual,2,usual,Old French,Latin,Old French;Latin
vacant,2,vacant,Old French,Latin,Old French;Latin
vain,2,vain,Old French,Latin,Old French;Latin;Old English;Old Norse;Persian;Sanskrit
valued,2,value,Old French,Latin,Old French;Latin;German
vast,2,vast,French,Latin,French;Latin
venison,2,venison,Old French,Latin,Old French;Latin
viii,2,,,,
vim,2,vim,Latin,,Latin
voice,2,,,,
w,2,,,,
wanting,2,,,,
wars,2,war,Old English,Old French,Old English;Old French;Germanic;Old Saxon;German;Spanish;Italian;Latin
weaker,2,weak,Old Norse,Old English,Old Norse;Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German
weary,2,weary,Old English,Germanic,Old English;Germanic;Old Saxon;German
week,2,week,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Greek
wherefore,2,wherefore,Dutch,Old Norse,Dutch;Old Norse
whither,2,whither,Old English,Germanic,Old English;Germanic
willeth,2,,,,
william,2,william,French,Germanic,French;Germanic;German
wills,2,will,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Welsh
wine,2,,,,
winzerus,2,,,,
wisest,2,wise,Old English,Old Frisian,Old English;Old Frisian;Old Saxon;Middle Dutch;Dutch;German
wolf,2,wolf,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Slavonic;Russian;Greek;Latin;Spanish;Italian;French;American English
won,2,,,,
wondered,2,wonder,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse
wood,2,wood,Old English,Germanic,Old English;Germanic;Old Norse;German;Welsh;Old Irish
workmen,2,,,,
worthy,2,worthy,Old English,,Old English
wretched,2,,,,
wrongs,2,wrong,Old English,Old Norse,Old English;Old Norse;Germanic;Middle Dutch;Dutch;Latin;Italian;French;American English
xi,2,xi,Greek,,Greek
xiii,2,,,,
xx,2,,,,
yield,2,yield,Old English,,Old English
yielded,2,yield,Old English,,Old English
younger,2,young,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Middle Dutch;Dutch;German;Sanskrit;Latin;Slavonic;Russian;Old Irish;Welsh
101,1,,,,
102,1,,,,
103,1,,,,
104,1,,,,
105,1,,,,
106,1,,,,
107,1,,,,
108,1,,,,
109,1,,,,
11,1,,,,
110,1,,,,
111,1,,,,
112,1,,,,
113,1,,,,
114,1,,,,
115,1,,,,
116,1,,,,
117,1,,,,
118,1,,,,
119,1,,,,
120,1,,,,
121,1,,,,
122,1,,,,
123,1,,,,
124,1,,,,
125,1,,,,
126,1,,,,
127,1,,,,
128,1,,,,
129,1,,,,
13,1,,,,
130,1,,,,
131,1,,,,
132,1,,,,
133,1,,,,
134,1,,,,
135,1,,,,
136,1,,,,
137,1,,,,
138,1,,,,
139,1,,,,
140,1,,,,
141,1,,,,
142,1,,,,
143,1,,,,
144,1,,,,
145,1,,,,
146,1,,,,
147,1,,,,
148,1,,,,
149,1,,,,
15,1,,,,
150,1,,,,
151,1,,,,
152,1,,,,
153,1,,,,
154,1,,,,
155,1,,,,
156,1,,,,
157,1,,,,
158,1,,,,
159,1,,,,
160,1,,,,
1603,1,,,,
1609,1,,,,
161,1,,,,
162,1,,,,
163,1,,,,
164,1,,,,
165,1,,,,
166,1,,,,
167,1,,,,
168,1,,,,
1680,1,,,,
169,1,,,,
170,1,,,,
171,1,,,,
172,1,,,,
173,1,,,,
174,1,,,,
175,1,,,,
176,1,,,,
1764,1,,,,
177,1,,,,
178,1,,,,
179,1,,,,
18,1,,,,
180,1,,,,
181,1,,,,
182,1,,,,
183,1,,,,
184,1,,,,
185,1,,,,
186,1,,,,
187,1,,,,
188,1,,,,
189,1,,,,
19,1,,,,
190,1,,,,
191,1,,,,
192,1,,,,
193,1,,,,
194,1,,,,
195,1,,,,
196,1,,,,
197,1,,,,
198,1,,,,
199,1,,,,
200,1,,,,
201,1,,,,
202,1,,,,
203,1,,,,
204,1,,,,
205,1,,,,
206,1,,,,
207,1,,,,
208,1,,,,
209,1,,,,
21,1,,,,
210,1,,,,
211,1,,,,
212,1,,,,
213,1,,,,
214,1,,,,
215,1,,,,
216,1,,,,
217,1,,,,
218,1,,,,
219.there,1,,,,
22,1,,,,
220,1,,,,
221,1,,,,
222,1,,,,
223,1,,,,
224,1,,,,
225,1,,,,
226,1,,,,
227,1,,,,
228,1,,,,
229,1,,,,
23,1,,,,
230,1,,,,
231,1,,,,
232,1,,,,
233,1,,,,
234,1,,,,
235,1,,,,
236,1,,,,
237,1,,,,
238,1,,,,
239,1,,,,
24,1,,,,
240,1,,,,
241,1,,,,
242,1,,,,
243,1,,,,
26,1,,,,
28,1,,,,
29,1,,,,
30,1,,,,
31,1,,,,
32,1,,,,
33,1,,,,
34,1,,,,
35,1,,,,
36,1,,,,
37,1,,,,
38,1,,,,
39,1,,,,
40,1,,,,
41,1,,,,
42,1,,,,
43,1,,,,
44,1,,,,
45,1,,,,
46,1,,,,
47,1,,,,
48,1,,,,
49,1,,,,
50,1,,,,
500£,1,,,,
50£,1,,,,
51,1,,,,
52,1,,,,
53,1,,,,
54,1,,,,
56,1,,,,
57,1,,,,
58,1,,,,
59,1,,,,
5l,1,,,,
60,1,,,,
61,1,,,,
62,1,,,,
63,1,,,,
64,1,,,,
65,1,,,,
66,1,,,,
67,1,,,,
68,1,,,,
69,1,,,,
70,1,,,,
71,1,,,,
72,1,,,,
73,1,,,,
74,1,,,,
75,1,,,,
76,1,,,,
77,1,,,,
78,1,,,,
79,1,,,,
80,1,,,,
81,1,,,,
82,1,,,,
83,1,,,,
84,1,,,,
85,1,,,,
86,1,,,,
87,1,,,,
88,1,,,,
89,1,,,,
90,1,,,,
91,1,,,,
92,1,,,,
93,1,,,,
94,1,,,,
95,1,,,,
96,1,,,,
97,1,,,,
98,1,,,,
99,1,,,,
abandoned,1,,,,
abandons,1,abandon,French,English,French;English
abate,1,abate,Old French,Latin,Old French;Latin
abel,1,,,,
abet,1,abet,Old French,Germanic,Old French;Germanic;Old Norse
abettors,1,,,,
abhor,1,abhor,Latin,,Latin
abide,1,abide,Old English,,Old English
abimelech,1,,,,
abjicit,1,,,,
abler,1,able,Old French,Latin,Old French;Latin;English
ablest,1,able,Old French,Latin,Old French;Latin;English
abolish,1,abolish,French,Latin,French;Latin;Greek
abridge,1,abridge,Old French,Latin,Old French;Latin
absence,1,absence,Old French,Latin,Old French;Latin
absurdities,1,absurdity,French,Latin,French;Latin
abundance,1,abundance,Old French,Latin,Old French;Latin
accepit,1,,,,
acceptam,1,,,,
accidental,1,,,,
accompany,1,accompany,Old French,,Old French
accounted,1,account,Old French,,Old French
acosta,1,,,,
acquaintance,1,acquaintance,Old French,,Old French
acquainted,1,,,,
acquiesce,1,acquiesce,French,Latin,French;Latin
acquiescing,1,acquiesce,French,Latin,French;Latin
ad,1,,,,
adds,1,add,Latin,,Latin
adeo,1,,,,
adjourned,1,adjourn,Old French,Latin,Old French;Latin
adjournment,1,adjournment,Old French,,Old French
administer,1,administer,Old French,Latin,Old French;Latin
admirable,1,admirable,Old French,Latin,Old French;Latin
admire,1,admire,Old French,Latin,Old French;Latin
admits,1,admit,Latin,,Latin
admitted,1,admit,Latin,,Latin
ado,1,ado,Norse,English,Norse;English
advance,1,,,,
advances,1,,,,
adventitious,1,adventitious,Latin,,Latin
adventured,1,,,,
adversaries,1,adversary,Old French,Latin,Old French;Latin;Old English
adversariis,1,,,,
adversus,1,,,,
advertise,1,advertise,French,Latin,French;Latin
advice,1,advice,Old French,Latin,Old French;Latin;English
affects,1,,,,
affirmed,1,affirm,Old French,Latin,Old French;Latin;English
affront,1,,,,
agent,1,,,,
aggravate,1,aggravate,Latin,,Latin
agit,1,,,,
agreements,1,agreement,Old French,,Old French
agressor,1,,,,
alexandria,1,,,,
alexandriam,1,,,,
algiers,1,,,,
alias,1,,,,
alicujus,1,,,,
alienable,1,,,,
alienae,1,,,,
alienation,1,alienation,Old French,Latin,Old French;Latin
alienatione,1,,,,
aliens,1,alien,Old French,Latin,Old French;Latin
alight,1,alight,Old English,,Old English
aliquam,1,,,,
aliquis,1,,,,
aliquot,1,,,,
alive,1,alive,Old English,,Old English
alliance,1,alliance,Old French,,Old French
alliances,1,alliance,Old French,,Old French
allowance,1,allowance,Old French,,Old French
alterations,1,alteration,Old French,Latin,Old French;Latin
alterius,1,,,,
alters,1,alter,Old French,Latin,Old French;Latin
although,1,,,,
altogether,1,,,,
amazed,1,,,,
ambergrise,1,,,,
ambiguity,1,ambiguity,Latin,,Latin
ambitious,1,ambitious,Latin,,Latin
amend,1,amend,Old French,Latin,Old French;Latin;Sanskrit;Old Irish;Welsh
amended,1,amend,Old French,Latin,Old French;Latin;Sanskrit;Old Irish;Welsh
amendment,1,amendment,Old French,,Old French
american,1,,,,
amifit,1,,,,
amittit,1,,,,
ammon,1,,,,
amor,1,,,,
amuse,1,amuse,French,,French
animantium,1,,,,
animated,1,,,,
animum,1,,,,
annales,1,,,,
annals,1,annals,Latin,,Latin
anniversary,1,anniversary,Latin,Old English,Latin;Old English
anoint,1,anoint,Old French,Latin,Old French;Latin
anointed,1,,,,
answerable,1,,,,
answered,1,answer,Old English,,Old English
answering,1,answer,Old English,,Old English
ante,1,ante,Latin,,Latin
antequam,1,,,,
apparent,1,apparent,Old French,Latin,Old French;Latin
appearance,1,appearance,Old French,Latin,Old French;Latin
appetite,1,appetite,Old French,Latin,Old French;Latin
appetites,1,appetite,Old French,Latin,Old French;Latin
apply,1,apply,Old French,Latin,Old French;Latin
appoints,1,appoint,Old French,Latin,Old French;Latin
apprehend,1,apprehend,Old French,Latin,Old French;Latin;English
apprehensions,1,apprehension,Old French,Latin,Old French;Latin
apprentice,1,,,,
appropriates,1,appropriate,Latin,,Latin
approve,1,approve,Old French,Latin,Old French;Latin
arbitration,1,arbitration,Old French,Latin,Old French;Latin
arbitrator,1,arbitrator,Old French,Latin,Old French;Latin
archphilosopher,1,,,,
argue,1,argue,Old French,Latin,Old French;Latin
aright,1,aright,Old English,,Old English
arisen,1,,,,
arm,1,arm,Old English,Germanic,Old English;Germanic;Old Saxon;Middle Dutch;Dutch;German;Old Norse;Old Frisian;Sanskrit;Greek;Latin
arma,1,,,,
arrant,1,,,,
arrived,1,arrive,Old French,Latin,Old French;Latin
article,1,article,Old French,Latin,Old French;Latin
artifice,1,artifice,French,Latin,French;Latin
artifices,1,artifice,French,Latin,French;Latin
ashes,1,ash,Old English,Germanic,Old English;Germanic;Old Norse;German;Sanskrit;Greek;Latin;Spanish
asia,1,asia,Latin,Greek,Latin;Greek
asking,1,as,Old English,German,Old English;German;Latin
assailant,1,assailant,French,,French
assault,1,assault,Old French,Latin,Old French;Latin
assertor,1,,,,
assignation,1,assignation,Old French,Latin,Old French;Latin
assigning,1,assign,Old French,Latin,Old French;Latin;English
assigns,1,assign,Old French,Latin,Old French;Latin;English
associated,1,,,,
associations,1,association,Latin,,Latin
assurance,1,assurance,Old French,,Old French
assyrians,1,,,,
athens,1,athens,Greek,,Greek
attack,1,attack,English,,English
attain,1,attain,Old French,Latin,Old French;Latin
attaining,1,attain,Old French,Latin,Old French;Latin
attempting,1,,,,
attendance,1,attendance,Old French,,Old French
attending,1,attend,Old French,Latin,Old French;Latin
attentively,1,attentive,Old French,Latin,Old French;Latin
aught,1,aught,Old English,Germanic,Old English;Germanic
authorem,1,,,,
authoritate,1,,,,
available,1,,,,
averse,1,averse,Old French,Latin,Old French;Latin;English
aversion,1,aversion,French,Latin,French;Latin
avocations,1,avocation,Latin,,Latin
avoidable,1,,,,
backed,1,back,English,,English
balance,1,balance,Old French,Latin,Old French;Latin;English
balancing,1,balance,Old French,Latin,Old French;Latin;English
baldwin,1,baldwin,Old French,Germanic,Old French;Germanic;German
bar,1,bar,Old French,Latin,Old French;Latin
barefaced,1,barefaced,French,English,French;English
bargain,1,bargain,Old French,,Old French
bargains,1,bargain,Old French,,Old French
bark,1,bark,Old English,Germanic,Old English;Germanic;Old Norse
barley,1,barley,Old English,Germanic,Old English;Germanic;Old Norse;Latin
barter,1,barter,Old French,Irish,Old French;Irish
bartered,1,barter,Old French,Irish,Old French;Irish
baseness,1,,,,
basis,1,basis,Latin,Greek,Latin;Greek
bastard,1,bastard,Old French,Germanic,Old French;Germanic
bating,1,,,,
battle,1,battle,Old French,Latin,Old French;Latin
bearing,1,,,,
bears,1,bear,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;German;Old Norse;Russian
becoming,1,,,,
before-hand,1,,,,
beforehand,1,,,,
begets,1,beget,Old English,German,Old English;German
begetting,1,beget,Old English,German,Old English;German
beginners,1,,,,
beginnings,1,beginning,Old English,,Old English
begot,1,,,,
begotten,1,,,,
behaviour,1,behaviour,English,,English
behoveful,1,,,,
beings,1,,,,
believe,1,believe,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
believes,1,believe,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
believing,1,believe,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German
beneath,1,beneath,Old English,Germanic,Old English;Germanic
benefactor,1,benefactor,Latin,Old English,Latin;Old English
beneficial,1,beneficial,French,Latin,French;Latin
